dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,val,densenet,20,164,a1,0.0,0.0,118,2.0526315789473686,23525.0,452.40384615384613,52,5,0.08771929824561403,509979.0,8360.311475409837,61,10000,0.95514,0.8371
cifar,trainUval,densenet,20,18,a1,0.0,0.0,253,2.032258064516129,409695.0,3471.991525423729,118,6,0.04838709677419355,6588164.0,51071.03875968992,129,60000,0.8368,0.7736
cifar,trainUval,densenet,20,46,a1,0.0,0.0,281,2.074074074074074,279054.0,2250.435483870968,124,11,0.08148148148148149,7374731.0,50511.856164383564,146,60000,0.93342,0.8226
cifar,trainUval,densenet,20,74,a1,0.0,0.0,288,2.0354609929078014,497135.0,3682.4814814814813,135,6,0.0425531914893617,7210034.0,49047.85034013606,147,60000,0.9365,0.8252
cifar,trainUval,densenet,20,102,a1,0.0,0.0,380,2.0486486486486486,352913.0,2016.6457142857143,175,10,0.05405405405405406,9631534.0,49392.48205128205,195,60000,0.97562,0.8453
cifar,trainUval,densenet,20,130,a1,0.0,0.0,740,2.0758426966292136,285227.0,864.3242424242425,330,26,0.07303370786516854,18063723.0,47040.9453125,384,60000,0.99936,0.8701
cifar,trainUval,densenet,20,158,a1,0.0,0.0,318,2.0718954248366015,374493.0,2655.978723404255,141,12,0.0784313725490196,7324163.0,44388.86666666667,165,60000,0.94334,0.8281
cifar,trainUval,densenet,20,186,a1,0.0,0.0,401,2.030456852791878,493983.0,2599.9105263157894,190,7,0.03553299492385787,9404546.0,46100.71568627451,204,60000,0.96126,0.8371
cifar,train,resnet,20,13,a1,0.0,0.0,244,2.025,451635.0,3927.2608695652175,115,5,0.041666666666666664,5357566.0,43206.17741935484,124,50000,0.78374,0.7393
cifar,train,resnet,20,41,a1,0.0,0.0,326,2.006172839506173,990738.0,6231.056603773585,159,3,0.018518518518518517,6533361.0,39837.56707317073,164,50000,0.889,0.8068
cifar,train,resnet,20,69,a1,0.0,0.0,247,2.0163934426229506,574384.0,4867.661016949152,118,4,0.03278688524590164,4956827.0,39654.616,125,50000,0.98984,0.8448
cifar,train,resnet,20,97,a1,0.0,0.0,321,2.0253164556962027,588960.0,3874.7368421052633,152,6,0.0379746835443038,6335826.0,38870.0981595092,163,50000,0.9525,0.8302
cifar,train,resnet,20,125,a1,0.0,0.0,441,2.0754716981132075,295104.0,1513.3538461538462,195,17,0.08018867924528301,9348313.0,40822.32751091703,229,50000,0.99552,0.8544
cifar,train,resnet,20,153,a1,0.0,0.0,292,2.0208333333333335,433012.0,3115.1942446043167,139,5,0.034722222222222224,5766206.0,38960.85135135135,148,50000,0.92772,0.8103
cifar,train,resnet,20,181,a1,0.0,0.0,347,2.07185628742515,375054.0,2435.4155844155844,154,13,0.07784431137724551,6988980.0,38827.666666666664,180,50000,0.95548,0.8322
cifar,val,resnet,20,16,a1,0.0,0.0,137,2.029850746268657,54047.0,844.484375,64,3,0.04477611940298507,556110.0,7944.428571428572,70,10000,0.81482,0.7744
cifar,val,resnet,20,71,a1,0.0,0.0,145,2.057142857142857,59056.0,922.75,64,6,0.08571428571428572,577900.0,7705.333333333333,75,10000,0.89708,0.8014
cifar,val,resnet,20,84,a1,0.0,0.0,163,2.076923076923077,72718.0,1038.8285714285714,70,8,0.10256410256410256,704335.0,8286.29411764706,85,10000,0.92684,0.8245
cifar,val,resnet,20,197,a1,0.0,0.0,148,2.1,21692.0,344.3174603174603,63,7,0.1,625528.0,8019.589743589743,78,10000,0.9712,0.8375
cifar,val,resnet,20,196,a1,0.0,0.0,169,2.074074074074074,38863.0,532.3698630136986,73,8,0.09876543209876543,739710.0,8405.795454545454,88,10000,0.96906,0.8413
cifar,val,resnet,20,166,a1,0.0,0.0,114,2.0545454545454547,29083.0,581.66,50,5,0.09090909090909091,496101.0,8408.49152542373,59,10000,0.93758,0.8237
cifar,val,resnet,20,165,a1,0.0,0.0,121,2.0,35841.0,617.948275862069,58,2,0.03333333333333333,502249.0,8233.590163934427,61,10000,0.94946,0.8347
cifar,trainUval,resnet,20,8,a1,0.0,0.0,278,2.036764705882353,538516.0,4174.542635658915,129,7,0.051470588235294115,7196592.0,50680.22535211268,142,60000,0.78842,0.7501
cifar,trainUval,resnet,20,37,a1,0.0,0.0,294,2.0347222222222223,642755.0,4657.644927536232,138,6,0.041666666666666664,7672032.0,51146.88,150,60000,0.86702,0.7961
cifar,trainUval,resnet,20,65,a1,0.0,0.0,289,2.0425531914893615,643525.0,4838.533834586467,133,8,0.05673758865248227,7470345.0,50475.30405405405,148,60000,0.98704,0.8446
cifar,trainUval,resnet,20,94,a1,0.0,0.0,241,2.0689655172413794,535376.0,5050.7169811320755,106,10,0.08620689655172414,6037941.0,48303.528,125,60000,0.94912,0.8323
cifar,trainUval,resnet,20,122,a1,0.0,0.0,385,2.053475935828877,190529.0,1088.7371428571428,175,12,0.06417112299465241,10158305.0,51304.57070707071,198,60000,0.9925,0.852
cifar,trainUval,resnet,20,150,a1,0.0,0.0,533,2.0700389105058368,305331.0,1282.9033613445379,238,19,0.07392996108949416,13321308.0,48265.608695652176,276,60000,0.99978,0.865
cifar,trainUval,resnet,20,178,a1,0.0,0.0,376,2.0718232044198897,449418.0,2707.3373493975905,166,15,0.08287292817679558,9043800.0,46378.46153846154,195,60000,0.9624,0.8409
cifar,train,densenet,20,17,a1,0.0,0.0,265,2.0625,358000.0,3033.898305084746,118,10,0.078125,5849271.0,42695.40875912409,137,50000,0.82978,0.7672
cifar,train,densenet,20,40,a1,0.0,0.0,277,2.0294117647058822,500541.0,3850.3153846153846,130,6,0.04411764705882353,5701253.0,40434.41843971631,141,50000,0.8937,0.8059
cifar,train,densenet,20,67,a1,0.0,0.0,401,2.0618556701030926,268623.0,1484.1049723756905,181,13,0.06701030927835051,8372623.0,40447.454106280195,207,50000,0.99722,0.8496
