dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
cifar,train,wres,20,77,a1,0.0,0.0,1898.949212753885,0.88826,0.7805
cifar,trainUval,wres,20,101,a1,0.0,0.0,751.6787667193452,0.96002,0.8117
cifar,trainUval,wres,20,127,a1,0.0,0.0,4947.534621353461,0.99274,0.8296
cifar,trainUval,wres,20,152,a1,0.0,0.0,1682.4313060487318,0.93478,0.7998
cifar,trainUval,wres,20,178,a1,0.0,0.0,266.73156232543505,0.96076,0.8021
cifar,trainUval,wres,20,21,a1,0.0,0.0,123.00033223316132,0.65572,0.6237
cifar,trainUval,wres,20,47,a1,0.0,0.0,926.3997757452712,0.85418,0.7669
cifar,trainUval,wres,20,72,a1,0.0,0.0,462.0953578348235,0.86178,0.7635
cifar,trainUval,wres,20,98,a1,0.0,0.0,1272.3781589767484,0.9601,0.8087
cifar,val,wres,20,122,a1,0.0,0.0,1089.6237074249805,0.98954,0.8226
cifar,val,wres,20,148,a1,0.0,0.0,634.3592948555322,0.9973,0.839
cifar,val,wres,20,173,a1,0.0,0.0,30.925398278275054,0.95934,0.8037
cifar,val,wres,20,199,a1,0.0,0.0,12.717262102234486,0.98054,0.8108
cifar,val,wres,20,42,a1,0.0,0.0,1078.8759215457521,0.79632,0.7272
cifar,val,wres,20,68,a1,0.0,0.0,11091.45928285249,0.97744,0.7986
cifar,val,wres,20,93,a1,0.0,0.0,132.11607507770725,0.9454,0.8062
mnist,train,wres,20,118,a1,0.0,0.0,0.007214737913173508,1.0,0.9863
mnist,train,wres,20,23,a1,0.0,0.0,0.6421460753965391,1.0,0.9827
mnist,train,wres,20,49,a1,0.0,0.0,0.14958322564713455,1.0,0.9842
mnist,train,wres,20,74,a1,0.0,0.0,0.07197305442166879,1.0,0.9846
mnist,train,wres,20,9,a1,0.0,0.0,7.614416169834868,0.9983166666666666,0.98
mnist,trainUval,wres,20,124,a1,0.0,0.0,13.775916902550854,1.0,0.9864
mnist,trainUval,wres,20,14,a1,0.0,0.0,12.13603161441715,0.9938166666666667,0.9769
mnist,trainUval,wres,20,175,a1,0.0,0.0,13.601306917938892,1.0,0.9868
mnist,trainUval,wres,20,1,a1,0.0,0.0,13.489427751478047,0.9266166666666666,0.9257
mnist,trainUval,wres,20,44,a1,0.0,0.0,13.15177310271158,1.0,0.9848
mnist,trainUval,wres,20,6,a1,0.0,0.0,9.470503648796509,0.9935,0.976
mnist,trainUval,wres,20,95,a1,0.0,0.0,15.87845514338408,1.0,0.9856
mnist,val,wres,20,11,a1,0.0,0.0,11.524615111493205,0.9925666666666667,0.9759
mnist,val,wres,20,145,a1,0.0,0.0,14.652724997372935,1.0,0.987
mnist,val,wres,20,170,a1,0.0,0.0,13.266002086921581,0.9999666666666667,0.9862
mnist,val,wres,20,196,a1,0.0,0.0,13.716946968572458,1.0,0.9856
mnist,val,wres,20,3,a1,0.0,0.0,9.661419606517839,0.97435,0.9647
mnist,val,wres,20,65,a1,0.0,0.0,14.34818056630315,1.0,0.9845
mnist,val,wres,20,90,a1,0.0,0.0,15.018339306290557,0.9999666666666667,0.9856
cifar,train,densenet,20,101,a1,0.0,0.0,7.015519395950079,0.98064,0.8467
cifar,train,densenet,20,127,a1,0.0,0.0,4.150323695722221,0.99908,0.8709
cifar,train,densenet,20,152,a1,0.0,0.0,9.38495724921006,0.9232,0.8182
cifar,train,densenet,20,178,a1,0.0,0.0,7.959305256570929,0.96674,0.8425
cifar,train,densenet,20,21,a1,0.0,0.0,10.354983494748502,0.8744,0.7935
cifar,train,densenet,20,47,a1,0.0,0.0,8.731563786973773,0.93888,0.8214
cifar,train,densenet,20,72,a1,0.0,0.0,8.878899756367339,0.9068,0.8019
cifar,train,densenet,20,98,a1,0.0,0.0,6.410867677367243,0.97412,0.846
cifar,trainUval,densenet,20,122,a1,0.0,0.0,13.703660631126525,0.9979,0.8621
cifar,trainUval,densenet,20,148,a1,0.0,0.0,13.636072735274297,0.9999,0.8731
cifar,trainUval,densenet,20,173,a1,0.0,0.0,11.968788883825994,0.95934,0.8405
cifar,trainUval,densenet,20,199,a1,0.0,0.0,12.676316419102363,0.97148,0.8469
cifar,trainUval,densenet,20,42,a1,0.0,0.0,12.653164075545185,0.91826,0.8185
cifar,trainUval,densenet,20,68,a1,0.0,0.0,13.477635821197666,0.99722,0.8484
cifar,trainUval,densenet,20,93,a1,0.0,0.0,13.077289550002,0.95706,0.837
cifar,val,densenet,20,118,a1,0.0,0.0,13.318264745817835,0.9936,0.8618
cifar,val,densenet,20,143,a1,0.0,0.0,13.13631649960854,0.99988,0.8755
cifar,val,densenet,20,169,a1,0.0,0.0,12.712917230600056,0.95996,0.838
cifar,val,densenet,20,194,a1,0.0,0.0,15.37390123034939,0.97604,0.851
cifar,val,densenet,20,38,a1,0.0,0.0,13.303055995912572,0.88806,0.8012
cifar,val,densenet,20,63,a1,0.0,0.0,13.651448003455343,0.99504,0.8479
cifar,val,densenet,20,89,a1,0.0,0.0,11.147134853730606,0.96026,0.8383
mnist,train,densenet,20,113,a1,0.0,0.0,9.168738976189388,0.9988666666666667,0.9716
mnist,train,densenet,20,139,a1,0.0,0.0,8.516969365306231,0.99935,0.972
mnist,train,densenet,20,164,a1,0.0,0.0,7.5842114783453525,0.99975,0.9727
mnist,train,densenet,20,18,a1,0.0,0.0,8.61598348962616,0.95395,0.9443
mnist,train,densenet,20,33,a1,0.0,0.0,9.175840901827314,0.97075,0.9585
mnist,train,densenet,20,59,a1,0.0,0.0,8.8661084031516,0.98875,0.9676
mnist,train,densenet,20,84,a1,0.0,0.0,9.198059615606851,0.9950166666666667,0.9706
mnist,trainUval,densenet,20,109,a1,0.0,0.0,9.288861108075508,0.9986666666666667,0.9722
mnist,trainUval,densenet,20,134,a1,0.0,0.0,9.032891627276726,0.9993,0.9712
mnist,trainUval,densenet,20,15,a1,0.0,0.0,9.601511717894027,0.9457,0.9373
mnist,trainUval,densenet,20,185,a1,0.0,0.0,9.662146079674827,0.9999166666666667,0.9729
mnist,trainUval,densenet,20,29,a1,0.0,0.0,9.43934074840945,0.9647666666666667,0.9543
mnist,trainUval,densenet,20,54,a1,0.0,0.0,9.241785176551502,0.9870333333333333,0.9671
mnist,trainUval,densenet,20,7,a1,0.0,0.0,11.807235705571657,0.8998333333333334,0.8965
mnist,val,densenet,20,104,a1,0.0,0.0,8.83062656800196,0.9982666666666666,0.9714
mnist,val,densenet,20,12,a1,0.0,0.0,9.222361913845816,0.92705,0.921
mnist,val,densenet,20,155,a1,0.0,0.0,9.514385343935281,0.99955,0.9722
mnist,val,densenet,20,180,a1,0.0,0.0,9.663463141951091,0.9999,0.9728
mnist,val,densenet,20,24,a1,0.0,0.0,9.306540392156421,0.9634,0.9529
mnist,val,densenet,20,4,a1,0.0,0.0,8.401547137997113,0.87005,0.8676
mnist,val,densenet,20,75,a1,0.0,0.0,9.244107995216929,0.9917166666666667,0.9687
cifar,train,resnet,20,0,a1,0.0,0.0,214.96218460798264,0.1,0.1
cifar,train,resnet,20,125,a1,0.0,0.0,5.753332931125399,0.99552,0.8544
cifar,train,resnet,20,150,a1,0.0,0.0,2.655420152770418,0.99978,0.865
cifar,train,resnet,20,176,a1,0.0,0.0,7.125274516858241,0.96224,0.8383
cifar,train,resnet,20,200,a1,0.0,0.0,8.710816459401627,0.96938,0.8365
cifar,train,resnet,20,45,a1,0.0,0.0,11.600071140050858,0.90354,0.8142
cifar,train,resnet,20,70,a1,0.0,0.0,6.034960282913495,0.9899,0.8448
cifar,train,resnet,20,96,a1,0.0,0.0,9.75907790540171,0.94706,0.8285
cifar,trainUval,resnet,20,120,a1,0.0,0.0,14.987197548530162,0.98932,0.8506
cifar,trainUval,resnet,20,146,a1,0.0,0.0,14.624712679100725,0.99976,0.8634
cifar,trainUval,resnet,20,171,a1,0.0,0.0,12.057266930195752,0.95538,0.8321
cifar,trainUval,resnet,20,197,a1,0.0,0.0,11.598379561251733,0.9712,0.8375
cifar,trainUval,resnet,20,40,a1,0.0,0.0,12.574732991405703,0.8865,0.8067
cifar,trainUval,resnet,20,66,a1,0.0,0.0,17.74662884482153,0.98866,0.8447
cifar,trainUval,resnet,20,91,a1,0.0,0.0,11.544456751427923,0.93428,0.8236
cifar,val,resnet,20,116,a1,0.0,0.0,13.509397593356972,0.9841,0.8501
cifar,val,resnet,20,141,a1,0.0,0.0,15.371182007917916,0.99972,0.8641
cifar,val,resnet,20,167,a1,0.0,0.0,12.50182330699397,0.94722,0.8251
cifar,val,resnet,20,192,a1,0.0,0.0,12.145680632006616,0.96678,0.8361
cifar,val,resnet,20,36,a1,0.0,0.0,11.445556601029708,0.86232,0.798
cifar,val,resnet,20,61,a1,0.0,0.0,15.349857863065516,0.97858,0.8377
cifar,val,resnet,20,87,a1,0.0,0.0,13.906563972257842,0.932,0.8197
mnist,train,resnet,20,111,a1,0.0,0.0,4.302447890416921,0.99995,0.9797
mnist,train,resnet,20,137,a1,0.0,0.0,3.798883225036583,0.9999666666666667,0.9803
mnist,train,resnet,20,162,a1,0.0,0.0,2.697261842154262,0.9999666666666667,0.9793
mnist,train,resnet,20,188,a1,0.0,0.0,0.8889223884844526,1.0,0.9806
mnist,train,resnet,20,31,a1,0.0,0.0,11.171923816777237,0.98745,0.9721
mnist,train,resnet,20,57,a1,0.0,0.0,8.564073086009962,0.998,0.9773
mnist,train,resnet,20,82,a1,0.0,0.0,5.867646798435821,0.99925,0.9789
mnist,trainUval,resnet,20,107,a1,0.0,0.0,10.224908589528532,0.9999166666666667,0.9792
mnist,trainUval,resnet,20,132,a1,0.0,0.0,10.34433935907996,0.99995,0.9803
mnist,trainUval,resnet,20,158,a1,0.0,0.0,10.185865827676572,0.9999833333333333,0.9788
mnist,trainUval,resnet,20,183,a1,0.0,0.0,10.874939217957959,1.0,0.9794
mnist,trainUval,resnet,20,27,a1,0.0,0.0,10.70127830938543,0.9873833333333333,0.9723
mnist,trainUval,resnet,20,52,a1,0.0,0.0,8.7896954616416,0.9975333333333334,0.9761
mnist,trainUval,resnet,20,78,a1,0.0,0.0,8.4701256626089,0.9989833333333333,0.9787
mnist,val,resnet,20,102,a1,0.0,0.0,10.034420324391903,0.9999,0.9784
mnist,val,resnet,20,128,a1,0.0,0.0,10.833054029302147,0.99995,0.9796
mnist,val,resnet,20,153,a1,0.0,0.0,10.442277615228313,0.9999833333333333,0.9792
mnist,val,resnet,20,179,a1,0.0,0.0,11.82191505958054,0.9999833333333333,0.9808
mnist,val,resnet,20,22,a1,0.0,0.0,7.84846557108915,0.9859,0.9728
mnist,val,resnet,20,48,a1,0.0,0.0,8.489125836531855,0.9968666666666667,0.9779
mnist,val,resnet,20,73,a1,0.0,0.0,8.174441119980678,0.9985333333333334,0.978
mnist,val,resnet,20,99,a1,0.0,0.0,8.451558490946205,0.9998333333333334,0.979
cifar,train,vgg,20,123,a1,0.0,0.0,5.505501318722487,0.99922,0.9126
cifar,train,vgg,20,15,a1,0.0,0.0,17.188053260540954,0.84554,0.816
cifar,train,vgg,20,185,a1,0.0,0.0,11.82834544758726,0.97812,0.8899
cifar,train,vgg,20,29,a1,0.0,0.0,10.192312251867406,0.96174,0.8888
cifar,train,vgg,20,54,a1,0.0,0.0,10.24453789740867,0.98318,0.8961
cifar,train,vgg,20,7,a1,0.0,0.0,14.407075928506998,0.79486,0.7689
cifar,trainUval,vgg,20,104,a1,0.0,0.0,15.131125517171569,0.98696,0.8972
cifar,trainUval,vgg,20,12,a1,0.0,0.0,16.836850920111146,0.81218,0.7882
cifar,trainUval,vgg,20,155,a1,0.0,0.0,13.944482162967894,0.96612,0.8836
cifar,trainUval,vgg,20,180,a1,0.0,0.0,16.794414475538368,0.98354,0.8972
cifar,trainUval,vgg,20,24,a1,0.0,0.0,15.471630462646438,0.94208,0.8757
cifar,trainUval,vgg,20,4,a1,0.0,0.0,20.04823815324289,0.65038,0.6469
cifar,trainUval,vgg,20,75,a1,0.0,0.0,16.231218397522788,0.95214,0.8746
cifar,val,vgg,20,0,a1,0.0,0.0,0.7722923755645752,0.0898,0.0882
cifar,val,vgg,20,125,a1,0.0,0.0,18.35529905185051,0.99914,0.9125
cifar,val,vgg,20,150,a1,0.0,0.0,19.099830398332834,0.99998,0.9165
cifar,val,vgg,20,176,a1,0.0,0.0,12.850048378154504,0.9767,0.8904
cifar,val,vgg,20,200,a1,0.0,0.0,15.900108941195867,0.98652,0.894
cifar,val,vgg,20,45,a1,0.0,0.0,15.322535008196638,0.95466,0.8793
cifar,val,vgg,20,70,a1,0.0,0.0,21.486912976950407,0.99846,0.9083
cifar,val,vgg,20,96,a1,0.0,0.0,15.696660906076175,0.98572,0.8979
mnist,train,vgg,20,120,a1,0.0,0.0,10.812400332522415,0.99895,0.9845
mnist,train,vgg,20,146,a1,0.0,0.0,9.940301963481936,0.9996333333333334,0.9845
mnist,train,vgg,20,171,a1,0.0,0.0,10.63741421804653,0.9988333333333334,0.9846
mnist,train,vgg,20,197,a1,0.0,0.0,2.440628754207843,0.9997,0.9839
mnist,train,vgg,20,40,a1,0.0,0.0,15.7909692830982,0.9796833333333334,0.9719
mnist,train,vgg,20,66,a1,0.0,0.0,16.04775454498862,0.9922,0.9811
mnist,train,vgg,20,91,a1,0.0,0.0,14.27551725876883,0.99535,0.9823
mnist,trainUval,vgg,20,116,a1,0.0,0.0,13.121531758946432,0.9988166666666667,0.985
mnist,trainUval,vgg,20,141,a1,0.0,0.0,12.137697520932278,0.99955,0.9844
mnist,trainUval,vgg,20,167,a1,0.0,0.0,13.061281015165065,0.9991166666666667,0.9853
mnist,trainUval,vgg,20,192,a1,0.0,0.0,13.299513954219933,0.9998,0.9838
mnist,trainUval,vgg,20,36,a1,0.0,0.0,14.865468583919672,0.9731166666666666,0.9682
mnist,trainUval,vgg,20,61,a1,0.0,0.0,15.716123222287678,0.9918833333333333,0.9807
mnist,trainUval,vgg,20,87,a1,0.0,0.0,13.832127351752078,0.9904666666666667,0.9803
mnist,val,vgg,20,111,a1,0.0,0.0,11.710608770139501,0.9985166666666667,0.9832
mnist,val,vgg,20,137,a1,0.0,0.0,12.626292831148021,0.99945,0.9845
mnist,val,vgg,20,162,a1,0.0,0.0,12.688766396254607,0.9977666666666667,0.9847
mnist,val,vgg,20,188,a1,0.0,0.0,16.02910623396746,0.9997666666666667,0.9848
mnist,val,vgg,20,31,a1,0.0,0.0,11.733913831783418,0.9634,0.9604
mnist,val,vgg,20,57,a1,0.0,0.0,9.613538118993603,0.9904333333333334,0.9806
mnist,val,vgg,20,82,a1,0.0,0.0,8.411874048354306,0.9915833333333334,0.981
cifar,train,wres,20,107,a1,0.0,0.0,1862.1845831301714,0.9668,0.8032
cifar,train,wres,20,132,a1,0.0,0.0,5579.671271675909,0.9918,0.8324
cifar,train,wres,20,158,a1,0.0,0.0,264.69444427253893,0.89638,0.7669
cifar,train,wres,20,183,a1,0.0,0.0,447.5015062252742,0.96344,0.7933
cifar,train,wres,20,27,a1,0.0,0.0,267.41028668945376,0.73744,0.6716
cifar,train,wres,20,52,a1,0.0,0.0,2525.972224890152,0.88792,0.7807
cifar,train,wres,20,78,a1,0.0,0.0,765.657751881612,0.88858,0.7793
cifar,trainUval,wres,20,102,a1,0.0,0.0,1233.8542929765547,0.96358,0.8182
cifar,trainUval,wres,20,128,a1,0.0,0.0,2484.998504882491,0.99534,0.8278
cifar,trainUval,wres,20,153,a1,0.0,0.0,40.3769006123548,0.63354,0.5888
cifar,trainUval,wres,20,179,a1,0.0,0.0,212.38236573000628,0.9668,0.8073
cifar,trainUval,wres,20,22,a1,0.0,0.0,300.9214484249824,0.66612,0.6259
cifar,trainUval,wres,20,48,a1,0.0,0.0,1386.837535849452,0.8516,0.7608
cifar,trainUval,wres,20,73,a1,0.0,0.0,2309.3915429342806,0.85788,0.764
cifar,trainUval,wres,20,99,a1,0.0,0.0,1316.1445620749978,0.95762,0.8035
cifar,val,wres,20,123,a1,0.0,0.0,927.70926433362,0.99182,0.825
cifar,val,wres,20,149,a1,0.0,0.0,1049.2823981065026,0.99616,0.8383
cifar,val,wres,20,174,a1,0.0,0.0,20.313601031744753,0.9541,0.7956
cifar,val,wres,20,19,a1,0.0,0.0,162.97062238235958,0.6169,0.5928
cifar,val,wres,20,43,a1,0.0,0.0,524.8358685931253,0.8129,0.7431
cifar,val,wres,20,69,a1,0.0,0.0,12397.893473856762,0.97844,0.7998
cifar,val,wres,20,94,a1,0.0,0.0,185.5996856462883,0.93492,0.7987
mnist,train,wres,20,119,a1,0.0,0.0,0.008512642510318358,1.0,0.9871
mnist,train,wres,20,24,a1,0.0,0.0,0.5583490822912296,1.0,0.9837
mnist,train,wres,20,4,a1,0.0,0.0,8.190070471002151,0.9816666666666667,0.9689
mnist,train,wres,20,75,a1,0.0,0.0,0.049911945286652326,1.0,0.9846
mnist,trainUval,wres,20,0,a1,0.0,0.0,144.14335191249847,0.1039,0.1008
mnist,trainUval,wres,20,125,a1,0.0,0.0,14.791158533906767,1.0,0.9864
mnist,trainUval,wres,20,150,a1,0.0,0.0,14.072894360815894,1.0,0.987
mnist,trainUval,wres,20,176,a1,0.0,0.0,13.186890552646261,1.0,0.9854
mnist,trainUval,wres,20,200,a1,0.0,0.0,12.948921486114777,0.9999833333333333,0.9849
mnist,trainUval,wres,20,45,a1,0.0,0.0,14.514680235347086,1.0,0.9838
mnist,trainUval,wres,20,70,a1,0.0,0.0,14.93678629027864,1.0,0.9849
mnist,trainUval,wres,20,96,a1,0.0,0.0,14.39235408619917,1.0,0.9859
mnist,val,wres,20,120,a1,0.0,0.0,14.605934138292582,1.0,0.986
mnist,val,wres,20,146,a1,0.0,0.0,14.918689675570462,1.0,0.9866
mnist,val,wres,20,171,a1,0.0,0.0,12.971372729921697,1.0,0.9863
mnist,val,wres,20,197,a1,0.0,0.0,13.66077144548158,0.9999833333333333,0.9858
mnist,val,wres,20,40,a1,0.0,0.0,15.673788513958982,0.99995,0.9834
mnist,val,wres,20,66,a1,0.0,0.0,14.131515367771335,1.0,0.9855
mnist,val,wres,20,91,a1,0.0,0.0,15.905437151755521,1.0,0.9847
cifar,train,densenet,20,102,a1,0.0,0.0,7.899447938090667,0.97562,0.8453
cifar,train,densenet,20,128,a1,0.0,0.0,6.463891325995206,0.9988,0.8644
cifar,train,densenet,20,153,a1,0.0,0.0,7.694943875525844,0.9322,0.8241
cifar,train,densenet,20,179,a1,0.0,0.0,8.365557001245293,0.96226,0.8374
cifar,train,densenet,20,22,a1,0.0,0.0,9.346346691975725,0.8782,0.7945
cifar,train,densenet,20,48,a1,0.0,0.0,8.340974243152402,0.94812,0.8284
cifar,train,densenet,20,73,a1,0.0,0.0,7.9712950812063,0.91884,0.8111
cifar,train,densenet,20,99,a1,0.0,0.0,7.685178887240866,0.97314,0.8407
cifar,trainUval,densenet,20,123,a1,0.0,0.0,13.897719499751588,0.99754,0.863
cifar,trainUval,densenet,20,149,a1,0.0,0.0,13.178326309313036,0.9999,0.8735
cifar,trainUval,densenet,20,174,a1,0.0,0.0,11.62765714601943,0.96046,0.8385
cifar,trainUval,densenet,20,19,a1,0.0,0.0,9.867343410167244,0.84888,0.7799
cifar,trainUval,densenet,20,43,a1,0.0,0.0,13.781341584844974,0.9147,0.8148
cifar,trainUval,densenet,20,69,a1,0.0,0.0,13.556652226093682,0.99728,0.8496
cifar,trainUval,densenet,20,94,a1,0.0,0.0,12.16010328823706,0.95706,0.8313
cifar,val,densenet,20,119,a1,0.0,0.0,13.502628055166156,0.99594,0.8625
cifar,val,densenet,20,144,a1,0.0,0.0,13.00937414902512,0.99988,0.875
cifar,val,densenet,20,16,a1,0.0,0.0,10.900050328184307,0.82494,0.7735
cifar,val,densenet,20,195,a1,0.0,0.0,15.124029660631663,0.96688,0.8416
cifar,val,densenet,20,39,a1,0.0,0.0,11.401684480293866,0.90312,0.8136
cifar,val,densenet,20,64,a1,0.0,0.0,13.77089836150089,0.99646,0.848
cifar,val,densenet,20,8,a1,0.0,0.0,10.695459202084749,0.78604,0.7322
mnist,train,densenet,20,114,a1,0.0,0.0,8.682514881047375,0.9989666666666667,0.9715
mnist,train,densenet,20,13,a1,0.0,0.0,9.747100325952488,0.9338333333333333,0.9282
mnist,train,densenet,20,165,a1,0.0,0.0,6.8860250472703015,0.9997666666666667,0.9724
mnist,train,densenet,20,190,a1,0.0,0.0,4.585210593973088,0.99995,0.9723
mnist,train,densenet,20,34,a1,0.0,0.0,8.942706264635206,0.9720833333333333,0.9594
mnist,train,densenet,20,5,a1,0.0,0.0,12.483361211168813,0.8853,0.8805
mnist,train,densenet,20,85,a1,0.0,0.0,9.156303800025213,0.9951833333333333,0.9696
mnist,trainUval,densenet,20,10,a1,0.0,0.0,11.503257628057327,0.9052333333333333,0.9012
mnist,trainUval,densenet,20,135,a1,0.0,0.0,9.000833755294224,0.99925,0.9721
mnist,trainUval,densenet,20,160,a1,0.0,0.0,9.387955404018797,0.9996333333333334,0.9725
mnist,trainUval,densenet,20,186,a1,0.0,0.0,9.474875709006511,0.9999166666666667,0.9721
mnist,trainUval,densenet,20,2,a1,0.0,0.0,40.75446438533254,0.77425,0.7716
mnist,trainUval,densenet,20,55,a1,0.0,0.0,9.601320331194117,0.9878,0.9667
mnist,trainUval,densenet,20,80,a1,0.0,0.0,9.559979322560167,0.9937333333333334,0.9695
mnist,val,densenet,20,105,a1,0.0,0.0,9.636453637684127,0.99855,0.9713
mnist,val,densenet,20,130,a1,0.0,0.0,9.385839961302409,0.9992666666666666,0.9719
mnist,val,densenet,20,156,a1,0.0,0.0,9.21032670389343,0.9994833333333333,0.9724
mnist,val,densenet,20,181,a1,0.0,0.0,9.664424970348634,0.9998833333333333,0.9726
mnist,val,densenet,20,25,a1,0.0,0.0,9.350521568853765,0.9642666666666667,0.9539
mnist,val,densenet,20,50,a1,0.0,0.0,9.278135860831128,0.9860666666666666,0.9662
mnist,val,densenet,20,76,a1,0.0,0.0,9.030422918049538,0.9921166666666666,0.9695
cifar,train,resnet,20,100,a1,0.0,0.0,7.371464239241526,0.96114,0.8363
cifar,train,resnet,20,126,a1,0.0,0.0,6.956961136340446,0.9937,0.8538
cifar,train,resnet,20,151,a1,0.0,0.0,9.726313705462829,0.92088,0.8084
cifar,train,resnet,20,177,a1,0.0,0.0,8.300198034420767,0.95046,0.8276
cifar,train,resnet,20,20,a1,0.0,0.0,9.338321910756349,0.85328,0.795
cifar,train,resnet,20,46,a1,0.0,0.0,8.869078106839957,0.91028,0.8139
cifar,train,resnet,20,71,a1,0.0,0.0,10.549642620871943,0.89708,0.8014
cifar,train,resnet,20,97,a1,0.0,0.0,8.208950069439297,0.9525,0.8302
cifar,trainUval,resnet,20,121,a1,0.0,0.0,14.140197862631368,0.99174,0.8538
cifar,trainUval,resnet,20,147,a1,0.0,0.0,14.393541555965541,0.99978,0.8655
cifar,trainUval,resnet,20,172,a1,0.0,0.0,11.215543891243215,0.95134,0.8302
cifar,trainUval,resnet,20,198,a1,0.0,0.0,12.911233942534835,0.96154,0.8357
cifar,trainUval,resnet,20,41,a1,0.0,0.0,13.316460102829062,0.889,0.8068
cifar,trainUval,resnet,20,67,a1,0.0,0.0,18.247292002636712,0.98868,0.8434
cifar,trainUval,resnet,20,92,a1,0.0,0.0,15.784015238173886,0.9391,0.8209
cifar,val,resnet,20,117,a1,0.0,0.0,12.052803393580405,0.98568,0.8464
cifar,val,resnet,20,142,a1,0.0,0.0,14.678486568089447,0.99974,0.8637
cifar,val,resnet,20,168,a1,0.0,0.0,12.997900640619036,0.94994,0.8323
cifar,val,resnet,20,193,a1,0.0,0.0,12.926930468987791,0.96294,0.8332
cifar,val,resnet,20,37,a1,0.0,0.0,13.018665940487047,0.86702,0.7961
cifar,val,resnet,20,62,a1,0.0,0.0,16.9846899923553,0.98224,0.8425
cifar,val,resnet,20,88,a1,0.0,0.0,12.94876155929903,0.93192,0.8212
mnist,train,resnet,20,112,a1,0.0,0.0,4.186630529620153,0.9999333333333333,0.979
mnist,train,resnet,20,138,a1,0.0,0.0,3.62485237840972,0.9999666666666667,0.9803
mnist,train,resnet,20,163,a1,0.0,0.0,2.695627574707437,0.9999833333333333,0.9803
mnist,train,resnet,20,189,a1,0.0,0.0,0.9143921571742055,1.0,0.98
mnist,train,resnet,20,32,a1,0.0,0.0,10.07472154027468,0.9886,0.9721
mnist,train,resnet,20,58,a1,0.0,0.0,8.562887921944778,0.9981166666666667,0.9773
mnist,train,resnet,20,83,a1,0.0,0.0,5.935263644574746,0.9993333333333333,0.978
mnist,trainUval,resnet,20,108,a1,0.0,0.0,9.652014194678273,0.9999166666666667,0.9791
mnist,trainUval,resnet,20,133,a1,0.0,0.0,10.447268127691089,0.99995,0.9791
mnist,trainUval,resnet,20,159,a1,0.0,0.0,10.388225174370206,0.9999833333333333,0.9795
mnist,trainUval,resnet,20,184,a1,0.0,0.0,11.1818567809444,0.9999833333333333,0.9803
mnist,trainUval,resnet,20,28,a1,0.0,0.0,10.782600200646954,0.9869666666666667,0.9722
mnist,trainUval,resnet,20,53,a1,0.0,0.0,8.569686904049846,0.9976166666666667,0.9767
mnist,trainUval,resnet,20,79,a1,0.0,0.0,8.424257795480187,0.9990833333333333,0.9781
mnist,val,resnet,20,103,a1,0.0,0.0,9.589875433321957,0.9998833333333333,0.9797
mnist,val,resnet,20,129,a1,0.0,0.0,10.377190795909762,0.99995,0.9786
mnist,val,resnet,20,154,a1,0.0,0.0,10.957274142114713,0.99995,0.9802
mnist,val,resnet,20,17,a1,0.0,0.0,7.115281233953169,0.9810333333333333,0.9701
mnist,val,resnet,20,23,a1,0.0,0.0,7.340621309451933,0.9862166666666666,0.9719
mnist,val,resnet,20,49,a1,0.0,0.0,8.250265991439491,0.9971833333333333,0.9764
mnist,val,resnet,20,74,a1,0.0,0.0,8.785385365379064,0.99855,0.9782
mnist,val,resnet,20,9,a1,0.0,0.0,6.78717786078505,0.9620166666666666,0.9556
cifar,train,vgg,20,124,a1,0.0,0.0,6.214116591959822,0.99902,0.9109
cifar,train,vgg,20,160,a1,0.0,0.0,10.585762128064971,0.97878,0.8953
cifar,train,vgg,20,186,a1,0.0,0.0,12.061101257799265,0.9862,0.9024
cifar,train,vgg,20,2,a1,0.0,0.0,17.381038937019184,0.53784,0.5401
cifar,train,vgg,20,55,a1,0.0,0.0,8.848826773464431,0.9873,0.8982
cifar,train,vgg,20,80,a1,0.0,0.0,10.699797272725249,0.96506,0.8805
cifar,trainUval,vgg,20,105,a1,0.0,0.0,18.394803151486435,0.99122,0.9006
cifar,trainUval,vgg,20,130,a1,0.0,0.0,19.813171304756224,0.99982,0.9135
cifar,trainUval,vgg,20,156,a1,0.0,0.0,14.947355605751007,0.96448,0.8802
cifar,trainUval,vgg,20,181,a1,0.0,0.0,17.819666780534128,0.98194,0.8924
cifar,trainUval,vgg,20,25,a1,0.0,0.0,14.73914911015143,0.94566,0.8761
cifar,trainUval,vgg,20,50,a1,0.0,0.0,15.515939056873492,0.97662,0.8903
cifar,trainUval,vgg,20,76,a1,0.0,0.0,18.992180697620142,0.96266,0.8794
cifar,val,vgg,20,100,a1,0.0,0.0,16.376080021263085,0.98454,0.8876
cifar,val,vgg,20,126,a1,0.0,0.0,19.296401709317536,0.99972,0.9151
cifar,val,vgg,20,151,a1,0.0,0.0,12.681132949592303,0.95142,0.8629
cifar,val,vgg,20,177,a1,0.0,0.0,17.88532368093753,0.97382,0.8834
cifar,val,vgg,20,20,a1,0.0,0.0,13.642637249918245,0.90792,0.8573
cifar,val,vgg,20,46,a1,0.0,0.0,14.455946401293097,0.96278,0.8801
cifar,val,vgg,20,71,a1,0.0,0.0,12.457418501605247,0.9354,0.8615
