dataset,split,model,k,epoch,layer,thresh,thresh_mode,total_persistence,train_acc,val_acc
mnist,trainUval,vgg,20,22,a1,1e-06,1e-06,16.247397119357075,0.96225,0.9596
mnist,trainUval,vgg,20,48,a1,1e-06,1e-06,14.86789184525049,0.9871333333333333,0.979
mnist,trainUval,vgg,20,73,a1,1e-06,1e-06,14.957980295023347,0.9850833333333333,0.9774
mnist,trainUval,vgg,20,99,a1,1e-06,1e-06,15.27768480580562,0.99615,0.9823
mnist,val,vgg,20,123,a1,1e-06,1e-06,12.804377256310545,0.9990166666666667,0.9832
mnist,val,vgg,20,149,a1,1e-06,1e-06,12.240487852483056,0.9996166666666667,0.9844
mnist,val,vgg,20,174,a1,1e-06,1e-06,16.013840458821505,0.9994,0.9835
mnist,val,vgg,20,19,a1,1e-06,1e-06,8.978501795617944,0.9587166666666667,0.9563
mnist,val,vgg,20,43,a1,1e-06,1e-06,9.632939862860333,0.9821666666666666,0.9761
mnist,val,vgg,20,69,a1,1e-06,1e-06,9.264544180129185,0.9924666666666667,0.9807
mnist,val,vgg,20,94,a1,1e-06,1e-06,11.088623209738337,0.9942,0.9826
cifar,train,wres,20,119,a1,1e-06,1e-06,4253.090180862756,0.98822,0.8183
cifar,train,wres,20,144,a1,1e-06,1e-06,6015.648470042875,0.99594,0.838
cifar,train,wres,20,16,a1,1e-06,1e-06,525.3910647486337,0.56796,0.5478
cifar,train,wres,20,195,a1,1e-06,1e-06,16.175137456100657,0.97658,0.8088
cifar,train,wres,20,39,a1,1e-06,1e-06,923.2573482480984,0.76946,0.7168
cifar,train,wres,20,64,a1,1e-06,1e-06,13253.142971521105,0.9714,0.8016
cifar,train,wres,20,8,a1,1e-06,1e-06,163.57069509197026,0.48104,0.4708
cifar,trainUval,wres,20,114,a1,1e-06,1e-06,1205.4999029960893,0.9763,0.8129
cifar,trainUval,wres,20,13,a1,1e-06,1e-06,190.50373654905707,0.50912,0.4914
cifar,trainUval,wres,20,165,a1,1e-06,1e-06,18.486961871092326,0.94186,0.7915
cifar,trainUval,wres,20,190,a1,1e-06,1e-06,49.95018544546275,0.97008,0.8136
cifar,trainUval,wres,20,34,a1,1e-06,1e-06,313.2345598979629,0.71124,0.6726
cifar,trainUval,wres,20,5,a1,1e-06,1e-06,680.4472740944516,0.38194,0.3814
cifar,trainUval,wres,20,85,a1,1e-06,1e-06,495.33379470491695,0.91996,0.7971
cifar,val,wres,20,10,a1,1e-06,1e-06,154.17703299984714,0.50176,0.4905
cifar,val,wres,20,135,a1,1e-06,1e-06,594.9638831716313,0.99668,0.8371
cifar,val,wres,20,160,a1,1e-06,1e-06,178.24681791459693,0.9258,0.7873
cifar,val,wres,20,186,a1,1e-06,1e-06,97.26746100642632,0.97194,0.8092
cifar,val,wres,20,2,a1,1e-06,1e-06,1092.7611796483397,0.36822,0.3709
cifar,val,wres,20,55,a1,1e-06,1e-06,3774.150854363473,0.90662,0.7807
cifar,val,wres,20,80,a1,1e-06,1e-06,397.9814499417314,0.89396,0.7862
mnist,train,wres,20,105,a1,1e-06,1e-06,0.015882099178270437,1.0,0.9858
mnist,train,wres,20,143,a1,1e-06,1e-06,0.007044483088975539,1.0,0.9868
mnist,train,wres,20,36,a1,1e-06,1e-06,4.3798578484720565,0.9998333333333334,0.9822
mnist,train,wres,20,61,a1,1e-06,1e-06,0.02005428896882222,1.0,0.9852
mnist,train,wres,20,87,a1,1e-06,1e-06,0.46384069838677533,1.0,0.985
mnist,trainUval,wres,20,111,a1,1e-06,1e-06,14.056056335764879,1.0,0.9862
mnist,trainUval,wres,20,137,a1,1e-06,1e-06,13.620565101860848,1.0,0.987
mnist,trainUval,wres,20,162,a1,1e-06,1e-06,14.137006234494038,1.0,0.9867
mnist,trainUval,wres,20,188,a1,1e-06,1e-06,12.791465424522073,1.0,0.9866
mnist,trainUval,wres,20,31,a1,1e-06,1e-06,11.879525364118194,0.9999166666666667,0.9833
mnist,trainUval,wres,20,57,a1,1e-06,1e-06,14.20747079179273,1.0,0.985
mnist,trainUval,wres,20,82,a1,1e-06,1e-06,12.994547714886721,1.0,0.9843
mnist,val,wres,20,107,a1,1e-06,1e-06,14.819628240366,1.0,0.9864
mnist,val,wres,20,132,a1,1e-06,1e-06,14.02991750187357,1.0,0.9871
mnist,val,wres,20,158,a1,1e-06,1e-06,14.780809885938652,1.0,0.9863
mnist,val,wres,20,183,a1,1e-06,1e-06,12.833611454465427,1.0,0.9863
mnist,val,wres,20,27,a1,1e-06,1e-06,11.949437087923087,1.0,0.9843
mnist,val,wres,20,52,a1,1e-06,1e-06,14.343599981773878,1.0,0.9846
mnist,val,wres,20,78,a1,1e-06,1e-06,14.53572004227317,1.0,0.9851
cifar,train,densenet,20,114,a1,1e-06,1e-06,6.014448416680949,0.99168,0.855
cifar,train,densenet,20,13,a1,1e-06,1e-06,11.952907237750878,0.77016,0.7332
cifar,train,densenet,20,165,a1,1e-06,1e-06,8.35314178367355,0.9545,0.8387
cifar,train,densenet,20,190,a1,1e-06,1e-06,7.028892391460772,0.97628,0.8558
cifar,train,densenet,20,34,a1,1e-06,1e-06,10.474853759405889,0.85462,0.7817
cifar,train,densenet,20,5,a1,1e-06,1e-06,14.856662495642695,0.71228,0.6806
cifar,train,densenet,20,85,a1,1e-06,1e-06,8.282200652880675,0.94394,0.8213
cifar,trainUval,densenet,20,10,a1,1e-06,1e-06,12.23446364990491,0.80224,0.7419
cifar,trainUval,densenet,20,135,a1,1e-06,1e-06,13.240782806956709,0.99974,0.8731
cifar,trainUval,densenet,20,160,a1,1e-06,1e-06,11.336661794548291,0.94022,0.8277
cifar,trainUval,densenet,20,186,a1,1e-06,1e-06,12.589765326719899,0.96126,0.8371
cifar,trainUval,densenet,20,2,a1,1e-06,1e-06,25.645866995648248,0.58624,0.5725
cifar,trainUval,densenet,20,55,a1,1e-06,1e-06,13.170361056760996,0.97576,0.8387
cifar,trainUval,densenet,20,80,a1,1e-06,1e-06,12.378929269228337,0.94158,0.8296
cifar,val,densenet,20,105,a1,1e-06,1e-06,13.573633288642853,0.98298,0.8492
cifar,val,densenet,20,130,a1,1e-06,1e-06,13.590406935597684,0.99936,0.8701
cifar,val,densenet,20,156,a1,1e-06,1e-06,10.638356588151282,0.9358,0.8208
cifar,val,densenet,20,181,a1,1e-06,1e-06,13.571175215010953,0.96922,0.8413
cifar,val,densenet,20,25,a1,1e-06,1e-06,11.882616074674786,0.91636,0.8159
cifar,val,densenet,20,50,a1,1e-06,1e-06,12.005177343290832,0.94478,0.8269
cifar,val,densenet,20,76,a1,1e-06,1e-06,13.48978717675989,0.93106,0.8272
mnist,train,densenet,20,100,a1,1e-06,1e-06,9.152817035609935,0.9982333333333333,0.9711
mnist,train,densenet,20,126,a1,1e-06,1e-06,8.479922980365473,0.9992333333333333,0.9723
mnist,train,densenet,20,151,a1,1e-06,1e-06,8.497485646256393,0.99935,0.9722
mnist,train,densenet,20,177,a1,1e-06,1e-06,6.303544735664403,0.9998833333333333,0.9721
mnist,train,densenet,20,20,a1,1e-06,1e-06,8.27762915140238,0.9592833333333334,0.9502
mnist,train,densenet,20,46,a1,1e-06,1e-06,8.899715833778401,0.9842666666666666,0.9662
mnist,train,densenet,20,71,a1,1e-06,1e-06,9.409008247861067,0.9893833333333333,0.9676
mnist,train,densenet,20,97,a1,1e-06,1e-06,9.265173926465344,0.99755,0.9715
mnist,trainUval,densenet,20,121,a1,1e-06,1e-06,8.627079079453303,0.9990666666666667,0.972
mnist,trainUval,densenet,20,147,a1,1e-06,1e-06,8.808374879425514,0.9993166666666666,0.9726
mnist,trainUval,densenet,20,172,a1,1e-06,1e-06,9.34217629752645,0.9998833333333333,0.9722
mnist,trainUval,densenet,20,198,a1,1e-06,1e-06,9.356325832169318,0.99995,0.974
mnist,trainUval,densenet,20,41,a1,1e-06,1e-06,9.434228173252961,0.9806166666666667,0.9652
mnist,trainUval,densenet,20,67,a1,1e-06,1e-06,9.594272915858149,0.9892666666666666,0.968
mnist,trainUval,densenet,20,92,a1,1e-06,1e-06,9.32725658507551,0.9969833333333333,0.9706
mnist,val,densenet,20,117,a1,1e-06,1e-06,9.447190901238294,0.9990666666666667,0.9714
mnist,val,densenet,20,142,a1,1e-06,1e-06,9.200171539723073,0.9993166666666666,0.972
mnist,val,densenet,20,168,a1,1e-06,1e-06,9.494942372525955,0.9998166666666667,0.9722
mnist,val,densenet,20,193,a1,1e-06,1e-06,9.959695866744639,0.99995,0.9717
mnist,val,densenet,20,37,a1,1e-06,1e-06,9.17442679526448,0.9767833333333333,0.9623
mnist,val,densenet,20,62,a1,1e-06,1e-06,8.86319115091829,0.9892333333333333,0.9675
mnist,val,densenet,20,88,a1,1e-06,1e-06,8.633722092650046,0.9960166666666667,0.9708
cifar,train,resnet,20,112,a1,1e-06,1e-06,7.017390341068506,0.97914,0.8422
cifar,train,resnet,20,138,a1,1e-06,1e-06,2.718022346981641,0.99948,0.8659
cifar,train,resnet,20,163,a1,1e-06,1e-06,7.9456838991224075,0.94592,0.8252
cifar,train,resnet,20,189,a1,1e-06,1e-06,7.415063808365758,0.96836,0.841
cifar,train,resnet,20,32,a1,1e-06,1e-06,10.029692959358506,0.82304,0.7648
cifar,train,resnet,20,58,a1,1e-06,1e-06,8.219150445068365,0.96932,0.8424
cifar,train,resnet,20,83,a1,1e-06,1e-06,11.009550858632736,0.9146,0.8101
cifar,trainUval,resnet,20,108,a1,1e-06,1e-06,14.70658005286446,0.96994,0.8395
cifar,trainUval,resnet,20,133,a1,1e-06,1e-06,14.490191194256951,0.9989,0.8612
cifar,trainUval,resnet,20,159,a1,1e-06,1e-06,10.879632218983936,0.94368,0.829
cifar,trainUval,resnet,20,184,a1,1e-06,1e-06,12.027966671246823,0.96388,0.8349
cifar,trainUval,resnet,20,28,a1,1e-06,1e-06,13.238385182364723,0.91558,0.8236
cifar,trainUval,resnet,20,53,a1,1e-06,1e-06,12.318587216810997,0.9487,0.8309
cifar,trainUval,resnet,20,79,a1,1e-06,1e-06,13.926246874680807,0.91346,0.8118
cifar,val,resnet,20,103,a1,1e-06,1e-06,12.59542636317304,0.96506,0.8399
cifar,val,resnet,20,129,a1,1e-06,1e-06,14.166823719062805,0.99806,0.857
cifar,val,resnet,20,154,a1,1e-06,1e-06,13.977401497856626,0.92252,0.8121
cifar,val,resnet,20,17,a1,1e-06,1e-06,12.453209920970409,0.81926,0.7725
cifar,val,resnet,20,23,a1,1e-06,1e-06,11.768116738611049,0.8854,0.8077
cifar,val,resnet,20,49,a1,1e-06,1e-06,12.179772384883847,0.92904,0.8285
cifar,val,resnet,20,74,a1,1e-06,1e-06,13.92680665511034,0.90912,0.8113
cifar,val,resnet,20,9,a1,1e-06,1e-06,9.96541179086853,0.80186,0.753
mnist,train,resnet,20,124,a1,1e-06,1e-06,3.7674438921173135,0.9999666666666667,0.9801
mnist,train,resnet,20,14,a1,1e-06,1e-06,11.095976738393006,0.9746166666666667,0.9672
mnist,train,resnet,20,175,a1,1e-06,1e-06,1.4713766889476645,0.9999833333333333,0.9808
mnist,train,resnet,20,1,a1,1e-06,1e-06,10.781310420890804,0.8846333333333334,0.883
mnist,train,resnet,20,44,a1,1e-06,1e-06,9.316003376434608,0.9958666666666667,0.9765
mnist,train,resnet,20,6,a1,1e-06,1e-06,11.529302867762908,0.9584,0.9523
mnist,train,resnet,20,95,a1,1e-06,1e-06,4.894445943029865,0.9997833333333334,0.9792
mnist,trainUval,resnet,20,11,a1,1e-06,1e-06,11.23924399913767,0.9661833333333333,0.9602
mnist,trainUval,resnet,20,145,a1,1e-06,1e-06,10.370802959380995,0.99995,0.9797
mnist,trainUval,resnet,20,170,a1,1e-06,1e-06,10.398228732598284,0.9999833333333333,0.9798
mnist,trainUval,resnet,20,196,a1,1e-06,1e-06,11.250670670441536,1.0,0.9802
mnist,trainUval,resnet,20,3,a1,1e-06,1e-06,10.199613019116441,0.9404,0.9384
mnist,trainUval,resnet,20,65,a1,1e-06,1e-06,8.527321919945415,0.9981666666666666,0.9779
mnist,trainUval,resnet,20,90,a1,1e-06,1e-06,9.220753165129345,0.9996833333333334,0.9786
mnist,val,resnet,20,115,a1,1e-06,1e-06,9.95912904412296,0.99995,0.9794
mnist,val,resnet,20,140,a1,1e-06,1e-06,10.137209937691352,0.99995,0.9802
mnist,val,resnet,20,166,a1,1e-06,1e-06,10.132549570361057,0.9999833333333333,0.98
mnist,val,resnet,20,191,a1,1e-06,1e-06,11.036015548797536,1.0,0.9803
mnist,val,resnet,20,35,a1,1e-06,1e-06,7.739538092861977,0.99125,0.9743
mnist,val,resnet,20,60,a1,1e-06,1e-06,8.337955610614571,0.9982333333333333,0.9776
mnist,val,resnet,20,86,a1,1e-06,1e-06,9.27960310894035,0.9996,0.9793
cifar,train,vgg,20,110,a1,1e-06,1e-06,9.105072371661691,0.99192,0.9003
cifar,train,vgg,20,138,a1,1e-06,1e-06,3.254640318453312,0.99994,0.9156
cifar,train,vgg,20,172,a1,1e-06,1e-06,9.588164567948297,0.98382,0.8941
cifar,train,vgg,20,198,a1,1e-06,1e-06,10.747670367365373,0.9915,0.9062
cifar,train,vgg,20,41,a1,1e-06,1e-06,10.608883550710175,0.93504,0.8743
cifar,train,vgg,20,67,a1,1e-06,1e-06,8.168750308454037,0.99808,0.9078
cifar,train,vgg,20,92,a1,1e-06,1e-06,8.727990835906326,0.98374,0.8923
cifar,trainUval,vgg,20,117,a1,1e-06,1e-06,20.410401858389378,0.99682,0.9063
cifar,trainUval,vgg,20,142,a1,1e-06,1e-06,19.381005875766277,0.99996,0.9157
cifar,trainUval,vgg,20,168,a1,1e-06,1e-06,14.617832072080546,0.97662,0.8898
cifar,trainUval,vgg,20,193,a1,1e-06,1e-06,14.591770723462112,0.99038,0.8996
cifar,trainUval,vgg,20,37,a1,1e-06,1e-06,15.722054806272354,0.91532,0.8548
cifar,trainUval,vgg,20,62,a1,1e-06,1e-06,22.2467897310853,0.99656,0.9057
cifar,trainUval,vgg,20,88,a1,1e-06,1e-06,15.652195557976512,0.95864,0.8713
cifar,val,vgg,20,112,a1,1e-06,1e-06,17.312741290778376,0.99414,0.9009
cifar,val,vgg,20,138,a1,1e-06,1e-06,18.756174052134156,0.99994,0.9156
cifar,val,vgg,20,163,a1,1e-06,1e-06,15.204121462265903,0.98104,0.8961
cifar,val,vgg,20,189,a1,1e-06,1e-06,16.49578990787407,0.97978,0.8867
cifar,val,vgg,20,32,a1,1e-06,1e-06,12.494395336848001,0.90584,0.8532
cifar,val,vgg,20,58,a1,1e-06,1e-06,19.660629376769123,0.99342,0.8986
cifar,val,vgg,20,83,a1,1e-06,1e-06,15.137317210509629,0.96906,0.8826
mnist,train,vgg,20,108,a1,1e-06,1e-06,15.382632678250957,0.9981833333333333,0.9838
mnist,train,vgg,20,133,a1,1e-06,1e-06,9.707602174237763,0.9993833333333333,0.984
mnist,train,vgg,20,159,a1,1e-06,1e-06,12.73666300493278,0.9976,0.9825
mnist,train,vgg,20,184,a1,1e-06,1e-06,6.607677236856944,0.9996333333333334,0.9858
mnist,train,vgg,20,28,a1,1e-06,1e-06,15.341440294403412,0.9723166666666667,0.9695
mnist,train,vgg,20,53,a1,1e-06,1e-06,15.469635289787085,0.9889,0.9803
mnist,train,vgg,20,79,a1,1e-06,1e-06,17.942913724087475,0.9907333333333334,0.9788
mnist,trainUval,vgg,20,103,a1,1e-06,1e-06,15.542038156665512,0.99715,0.9839
mnist,trainUval,vgg,20,129,a1,1e-06,1e-06,11.764650104332759,0.9994333333333333,0.984
mnist,trainUval,vgg,20,154,a1,1e-06,1e-06,13.353379995794967,0.9963333333333333,0.9832
mnist,trainUval,vgg,20,17,a1,1e-06,1e-06,14.87233609138849,0.9497166666666667,0.9474
mnist,trainUval,vgg,20,23,a1,1e-06,1e-06,14.572962320715305,0.9679166666666666,0.9647
mnist,trainUval,vgg,20,49,a1,1e-06,1e-06,16.284544500508474,0.98465,0.9763
mnist,trainUval,vgg,20,74,a1,1e-06,1e-06,15.684712056389898,0.9843333333333333,0.9754
mnist,trainUval,vgg,20,9,a1,1e-06,1e-06,16.96032188821846,0.8218333333333333,0.8306
mnist,val,vgg,20,124,a1,1e-06,1e-06,11.996511751582148,0.9991166666666667,0.984
mnist,val,vgg,20,14,a1,1e-06,1e-06,9.767150163204974,0.9376333333333333,0.9386
mnist,val,vgg,20,175,a1,1e-06,1e-06,14.209705906396266,0.9991,0.9837
mnist,val,vgg,20,1,a1,1e-06,1e-06,0.52215576171875,0.11348333333333334,0.1141
mnist,val,vgg,20,44,a1,1e-06,1e-06,9.580412618878142,0.9795333333333334,0.9732
mnist,val,vgg,20,6,a1,1e-06,1e-06,13.850910877168644,0.74815,0.7563
mnist,val,vgg,20,95,a1,1e-06,1e-06,11.134832731475626,0.9932333333333333,0.9805
cifar,train,wres,20,11,a1,1e-06,1e-06,825.7805368537083,0.44952,0.4464
cifar,train,wres,20,145,a1,1e-06,1e-06,4466.824670418313,0.99714,0.8384
cifar,train,wres,20,170,a1,1e-06,1e-06,113.95013363650912,0.95044,0.7999
cifar,train,wres,20,196,a1,1e-06,1e-06,13.766370188537309,0.97786,0.8076
cifar,train,wres,20,3,a1,1e-06,1e-06,7191.596892890793,0.44246,0.4398
cifar,train,wres,20,65,a1,1e-06,1e-06,9938.66795219857,0.97232,0.802
cifar,train,wres,20,90,a1,1e-06,1e-06,282.492224870077,0.9127,0.7832
cifar,trainUval,wres,20,115,a1,1e-06,1e-06,2013.470660532828,0.98174,0.8133
cifar,trainUval,wres,20,140,a1,1e-06,1e-06,5998.351570144125,0.99408,0.8353
cifar,trainUval,wres,20,166,a1,1e-06,1e-06,210.896105625688,0.9308,0.7805
cifar,trainUval,wres,20,191,a1,1e-06,1e-06,43.77379343757926,0.97322,0.8015
cifar,trainUval,wres,20,35,a1,1e-06,1e-06,721.4297655508894,0.7274,0.6837
cifar,trainUval,wres,20,60,a1,1e-06,1e-06,3192.720630267123,0.9526,0.7955
cifar,trainUval,wres,20,86,a1,1e-06,1e-06,95.34998819951463,0.92158,0.7995
cifar,val,wres,20,110,a1,1e-06,1e-06,388.8663215234568,0.97346,0.8068
cifar,val,wres,20,136,a1,1e-06,1e-06,1451.3094599777407,0.99532,0.834
cifar,val,wres,20,161,a1,1e-06,1e-06,31.51560222054696,0.90768,0.7748
cifar,val,wres,20,187,a1,1e-06,1e-06,178.64014909443839,0.96308,0.8011
cifar,val,wres,20,30,a1,1e-06,1e-06,233.95509522367502,0.7521,0.6833
cifar,val,wres,20,56,a1,1e-06,1e-06,1509.693063624936,0.9245,0.7836
cifar,val,wres,20,81,a1,1e-06,1e-06,268.93708641478736,0.9146,0.7992
mnist,train,wres,20,106,a1,1e-06,1e-06,0.013462051378155593,1.0,0.9858
mnist,train,wres,20,148,a1,1e-06,1e-06,0.00871091947556124,1.0,0.9864
mnist,train,wres,20,37,a1,1e-06,1e-06,4.237787170689444,0.9998166666666667,0.9837
mnist,train,wres,20,62,a1,1e-06,1e-06,0.01882764905167278,1.0,0.9846
mnist,train,wres,20,88,a1,1e-06,1e-06,0.37863062146061566,1.0,0.9856
mnist,trainUval,wres,20,112,a1,1e-06,1e-06,13.70262877087589,1.0,0.9866
mnist,trainUval,wres,20,138,a1,1e-06,1e-06,13.772716779341863,1.0,0.9862
mnist,trainUval,wres,20,163,a1,1e-06,1e-06,14.282768153367215,1.0,0.9862
mnist,trainUval,wres,20,189,a1,1e-06,1e-06,12.212287527741864,1.0,0.9859
mnist,trainUval,wres,20,32,a1,1e-06,1e-06,12.902385422305997,0.9999833333333333,0.9823
mnist,trainUval,wres,20,58,a1,1e-06,1e-06,14.52871339712874,1.0,0.9853
mnist,trainUval,wres,20,83,a1,1e-06,1e-06,14.051461217972246,1.0,0.9848
mnist,val,wres,20,108,a1,1e-06,1e-06,14.82263157874695,1.0,0.986
mnist,val,wres,20,133,a1,1e-06,1e-06,14.23259524058085,1.0,0.9863
mnist,val,wres,20,159,a1,1e-06,1e-06,14.333812698430847,1.0,0.9868
mnist,val,wres,20,184,a1,1e-06,1e-06,12.472831421880983,1.0,0.9862
mnist,val,wres,20,28,a1,1e-06,1e-06,12.39891013872574,1.0,0.9844
mnist,val,wres,20,53,a1,1e-06,1e-06,14.730833338631783,1.0,0.9844
mnist,val,wres,20,79,a1,1e-06,1e-06,14.365193213976454,1.0,0.9852
cifar,train,densenet,20,115,a1,1e-06,1e-06,7.933675758093919,0.99214,0.858
cifar,train,densenet,20,140,a1,1e-06,1e-06,2.816310141269298,0.99982,0.874
cifar,train,densenet,20,166,a1,1e-06,1e-06,9.470029020828576,0.9286,0.8119
cifar,train,densenet,20,191,a1,1e-06,1e-06,10.611681768653824,0.975,0.8445
cifar,train,densenet,20,35,a1,1e-06,1e-06,10.608436224562674,0.8837,0.8021
cifar,train,densenet,20,60,a1,1e-06,1e-06,5.491865984758469,0.99144,0.848
cifar,train,densenet,20,86,a1,1e-06,1e-06,9.362504239079698,0.93656,0.8246
cifar,trainUval,densenet,20,110,a1,1e-06,1e-06,12.822020816677714,0.98538,0.8538
cifar,trainUval,densenet,20,136,a1,1e-06,1e-06,13.326535340558962,0.9998,0.8732
cifar,trainUval,densenet,20,161,a1,1e-06,1e-06,11.327329030713834,0.96078,0.846
cifar,trainUval,densenet,20,187,a1,1e-06,1e-06,10.746437479731924,0.97474,0.8487
cifar,trainUval,densenet,20,30,a1,1e-06,1e-06,11.46071730194145,0.93554,0.8197
cifar,trainUval,densenet,20,56,a1,1e-06,1e-06,13.507384541140958,0.98054,0.8416
cifar,trainUval,densenet,20,81,a1,1e-06,1e-06,11.78726380848856,0.94396,0.8272
cifar,val,densenet,20,106,a1,1e-06,1e-06,13.430233045794068,0.98184,0.8491
cifar,val,densenet,20,131,a1,1e-06,1e-06,13.044259723877474,0.99942,0.8708
cifar,val,densenet,20,157,a1,1e-06,1e-06,10.179803513269349,0.95186,0.8375
cifar,val,densenet,20,182,a1,1e-06,1e-06,12.17380986742296,0.96946,0.8493
cifar,val,densenet,20,26,a1,1e-06,1e-06,10.808418542626434,0.92282,0.8139
cifar,val,densenet,20,51,a1,1e-06,1e-06,11.18236952708331,0.96086,0.8322
cifar,val,densenet,20,77,a1,1e-06,1e-06,12.539379851976747,0.9362,0.8172
mnist,train,densenet,20,101,a1,1e-06,1e-06,9.316988099508997,0.99825,0.971
mnist,train,densenet,20,127,a1,1e-06,1e-06,8.51805137908815,0.9992666666666666,0.9722
mnist,train,densenet,20,152,a1,1e-06,1e-06,8.975906697322166,0.9993833333333333,0.9729
mnist,train,densenet,20,178,a1,1e-06,1e-06,6.173583425226873,0.9999,0.9719
mnist,train,densenet,20,21,a1,1e-06,1e-06,8.879908662585876,0.9607833333333333,0.9506
mnist,train,densenet,20,47,a1,1e-06,1e-06,9.299167928658363,0.9844666666666667,0.9658
mnist,train,densenet,20,72,a1,1e-06,1e-06,9.30692744790261,0.9905,0.9678
mnist,train,densenet,20,98,a1,1e-06,1e-06,8.874983949297963,0.9978833333333333,0.9709
mnist,trainUval,densenet,20,122,a1,1e-06,1e-06,9.186332435225275,0.9991,0.9722
mnist,trainUval,densenet,20,148,a1,1e-06,1e-06,9.337301396070671,0.9993333333333333,0.9722
mnist,trainUval,densenet,20,173,a1,1e-06,1e-06,9.619726983308176,0.9998833333333333,0.9724
mnist,trainUval,densenet,20,199,a1,1e-06,1e-06,9.245259011912594,0.99995,0.9724
mnist,trainUval,densenet,20,42,a1,1e-06,1e-06,9.585276577939624,0.98115,0.9653
mnist,trainUval,densenet,20,68,a1,1e-06,1e-06,9.24271041105797,0.9890666666666666,0.9681
mnist,trainUval,densenet,20,93,a1,1e-06,1e-06,9.25241737242201,0.9971,0.9708
mnist,val,densenet,20,118,a1,1e-06,1e-06,8.996805639153827,0.99905,0.9717
mnist,val,densenet,20,143,a1,1e-06,1e-06,8.97305264710662,0.9992666666666666,0.9718
mnist,val,densenet,20,169,a1,1e-06,1e-06,9.723109775553475,0.9998333333333334,0.9721
mnist,val,densenet,20,194,a1,1e-06,1e-06,9.667552270585396,0.99995,0.9728
mnist,val,densenet,20,38,a1,1e-06,1e-06,9.228354669267219,0.9772,0.9627
mnist,val,densenet,20,63,a1,1e-06,1e-06,9.348608965048925,0.9891666666666666,0.9686
mnist,val,densenet,20,89,a1,1e-06,1e-06,8.636048034051733,0.9963833333333333,0.9711
cifar,train,resnet,20,113,a1,1e-06,1e-06,7.22011920868664,0.97938,0.8427
cifar,train,resnet,20,139,a1,1e-06,1e-06,2.9581296085460167,0.99954,0.8657
cifar,train,resnet,20,164,a1,1e-06,1e-06,10.093366522317147,0.93384,0.8211
cifar,train,resnet,20,18,a1,1e-06,1e-06,14.96876825993553,0.82292,0.7717
cifar,train,resnet,20,33,a1,1e-06,1e-06,10.476002482144544,0.82208,0.7685
cifar,train,resnet,20,59,a1,1e-06,1e-06,9.630589746965867,0.97358,0.8412
cifar,train,resnet,20,84,a1,1e-06,1e-06,8.831948840625188,0.92684,0.8245
cifar,trainUval,resnet,20,109,a1,1e-06,1e-06,14.557952312231826,0.97554,0.8389
cifar,trainUval,resnet,20,134,a1,1e-06,1e-06,14.141830815030616,0.99908,0.8608
cifar,trainUval,resnet,20,15,a1,1e-06,1e-06,11.324617448369906,0.79316,0.7512
cifar,trainUval,resnet,20,185,a1,1e-06,1e-06,12.042623543504448,0.96144,0.8342
cifar,trainUval,resnet,20,29,a1,1e-06,1e-06,13.452645951823996,0.91866,0.8262
cifar,trainUval,resnet,20,54,a1,1e-06,1e-06,14.57593618935261,0.95254,0.8315
cifar,trainUval,resnet,20,7,a1,1e-06,1e-06,13.088663077085585,0.77184,0.7346
cifar,val,resnet,20,104,a1,1e-06,1e-06,12.960508239160923,0.96448,0.8382
cifar,val,resnet,20,12,a1,1e-06,1e-06,15.321293321449048,0.74782,0.7113
cifar,val,resnet,20,155,a1,1e-06,1e-06,11.558950806911731,0.9266,0.8206
cifar,val,resnet,20,180,a1,1e-06,1e-06,12.77120215830044,0.96328,0.8354
cifar,val,resnet,20,24,a1,1e-06,1e-06,12.435265304616344,0.89018,0.8102
cifar,val,resnet,20,4,a1,1e-06,1e-06,10.533158758473292,0.695,0.6755
cifar,val,resnet,20,75,a1,1e-06,1e-06,11.388296285913185,0.90472,0.8152
mnist,train,resnet,20,0,a1,1e-06,1e-06,17.508669137954712,0.09791666666666667,0.0975
mnist,train,resnet,20,125,a1,1e-06,1e-06,3.8139837148786526,0.99995,0.9803
mnist,train,resnet,20,150,a1,1e-06,1e-06,3.6024317196392417,0.9999666666666667,0.9797
mnist,train,resnet,20,176,a1,1e-06,1e-06,1.2741566876130221,0.9999833333333333,0.9805
mnist,train,resnet,20,200,a1,1e-06,1e-06,0.6023073188376387,1.0,0.9805
mnist,train,resnet,20,45,a1,1e-06,1e-06,9.418608916769564,0.9962166666666666,0.9759
mnist,train,resnet,20,70,a1,1e-06,1e-06,8.328281251014076,0.9982833333333333,0.9778
mnist,train,resnet,20,96,a1,1e-06,1e-06,4.95408800243041,0.9997833333333334,0.979
mnist,trainUval,resnet,20,120,a1,1e-06,1e-06,10.175528010251703,0.99995,0.9792
