dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc,average_branching_factor_variance_w3,colless_index_variance_w3,sackin_index_variance_w3,total_volume_variance_w3,missing_colless_frac_variance_w3,average_branching_factor_variance_w5,colless_index_variance_w5,sackin_index_variance_w5,total_volume_variance_w5,missing_colless_frac_variance_w5,average_branching_factor_variance_w7,colless_index_variance_w7,sackin_index_variance_w7,total_volume_variance_w7,missing_colless_frac_variance_w7,average_branching_factor_variance_w9,colless_index_variance_w9,sackin_index_variance_w9,total_volume_variance_w9,missing_colless_frac_variance_w9,average_branching_factor_variance_w11,colless_index_variance_w11,sackin_index_variance_w11,total_volume_variance_w11,missing_colless_frac_variance_w11,average_branching_factor_variance_w13,colless_index_variance_w13,sackin_index_variance_w13,total_volume_variance_w13,missing_colless_frac_variance_w13,average_branching_factor_variance_w15,colless_index_variance_w15,sackin_index_variance_w15,total_volume_variance_w15,missing_colless_frac_variance_w15
cifar,trainUval,wres,20,70,a1,0.0,0.0,536,2.0576923076923075,1136447.0,4657.569672131148,244,16,0.0615384615384615,10032214.0,36348.60144927536,276,60000,0.97832,0.8002,0.00021289170564861267,8362228.0,14759110.333333332,0.0,0.0001759405537779717,0.00022882191011828584,23302943.5,120511149.30000001,0.0,0.00021317324817357163,0.00057214786558974,28141565.57142857,83769217.28571428,0.0,0.0005831497489982195,0.0004943635681384935,31585233.944444448,80568460.11111112,0.0,0.00047379123629745317,0.00044968980185536474,32904332.090909094,79662993.36363637,0.0,0.00040099550441583854,0.0004554951969370218,29254984.525641028,66598961.52564102,0.0,0.00039332756600644886,0.0004341907545790999,39494758.55238096,94298658.98095238,0.0,0.00036455438179043575
cifar,trainUval,wres,20,96,a1,0.0,0.0,458,2.031111111111111,901996.0,4175.907407407408,216,9,0.04,8860466.0,38027.75107296137,233,60000,0.93886,0.7938,0.0001449369634096438,39898633.0,117009669.0,0.0,0.00010349077008198848,0.00022956278203986981,40246715.8,72934611.3,0.0,0.00020855752438260066,0.000301011407633559,39207397.23809524,87992966.0,0.0,0.00024040240099620488,0.0004979833149273988,32656831.277777776,73685247.5,0.0,0.0004737912362974532,0.0004004924841285445,27357332.96363636,68581162.81818181,0.0,0.0004037107616108081,0.00037537365272859044,34649839.64102564,109148840.69230771,0.0,0.00035159408727964266,0.00040527668759386134,33211065.6,139017045.80952382,0.0,0.00034851756821404755
cifar,val,wres,20,120,a1,0.0,0.0,125,2.0327868852459017,16068.0,281.89473684210526,57,4,0.0655737704918032,367492.0,5742.0625,64,10000,0.9908,0.8256,7.267948373304827e-05,71171632.33333333,105469121.33333334,0.0,0.00010074768495218017,0.0003654038245902526,57361329.7,89261524.7,0.0,0.00024605591736946686,0.0003187027938306619,39225205.23809523,64242108.28571429,0.0,0.00023282869320215442,0.00024176875925446988,32027806.277777784,72565416.94444445,0.0,0.0001985141957914333,0.00040166334998763525,32723815.65454545,109550963.0,0.0,0.00040331675150325955,0.0003625425442268916,30848327.525641028,143185446.5,0.0,0.0003548359242139202,0.0003535237737645157,34081506.66666667,141024043.55238095,0.0,0.0003321433030723113
cifar,val,wres,20,146,a1,0.0,0.0,145,2.028169014084507,12898.0,192.50746268656715,67,4,0.056338028169014,347964.0,4702.216216216216,74,10000,0.99638,0.8384,0.0006790748705870276,104269261.0,158363560.3333333,0.0,0.00048795525608843256,0.00041170135450630755,58274112.7,82782401.7,0.0,0.00025942894791820603,0.000275648068279353,41827809.80952381,64255841.14285714,0.0,0.00018792783951004306,0.0002390403987145455,39436629.61111111,100297254.8611111,0.0,0.00019266662352198226,0.00021321018614244247,35639819.218181826,162850668.09090906,0.0,0.00017170519040766234,0.0003735694279224908,31987270.192307692,144074806.91025642,0.0,0.0003720465612795614,0.0003213840799210541,28846530.20952381,150150652.09523812,0.0,0.0003244978151529638
cifar,val,wres,20,171,a1,0.0,0.0,119,2.0,16986.0,298.0,57,2,0.0338983050847457,356996.0,5949.933333333333,60,10000,0.9441,0.7849,0.0002983296915223198,6331351.0,47006402.33333333,0.0,0.0001911695791546383,0.0003715596110010063,57997299.8,84573056.69999999,0.0,0.00027958461539314273,0.00027651821574466807,50827391.28571429,115740636.28571428,0.0,0.00019313666849423458,0.00022721604151667074,44150556.0,155672507.0,0.0,0.00015603952625036226,0.00023469439368915845,37384145.61818182,130229532.0727273,0.0,0.00019884467163428445,0.0001974407546656809,32503948.397435892,166412624.24358973,0.0,0.00017455254356895256,0.0003369740809887563,52558416.31428572,172771805.25714284,0.0,0.0003321594329927199
cifar,val,wres,20,197,a1,0.0,0.0,141,2.0,25608.0,376.5882352941176,68,2,0.0285714285714285,360310.0,5074.788732394366,71,10000,0.977,0.8119,0.00016192402484464905,32738041.333333336,43043889.33333333,0.0,0.00026148613160404657,0.0001708957336265107,46523699.2,138057513.8,0.0,0.0001566883243494632,0.0002813929248842515,55895113.95238095,176818869.6190476,0.0,0.00020680078079954347,0.00026205139941827023,45150292.11111111,137496311.0,0.0,0.00020343395578443759,0.00020967114972865803,38699782.89090909,151198129.65454546,0.0,0.00016638750434586638,0.00022153175996805983,59594772.69230769,152464101.58974358,0.0,0.00018328993495753804,0.00021437249121443203,52144323.666666664,174908216.83809522,0.0,0.00017765891118112643
cifar,val,wres,20,40,a1,0.0,0.0,86,1.976744186046512,87884.0,2092.4761904761904,42,1,0.0232558139534883,259157.0,6026.906976744186,43,10000,0.78324,0.7203,3.138087331852016e-05,32056297.333333336,139043772.0,0.0,8.55948774023913e-05,0.00022230636189067495,48533483.2,210468489.8,0.0,0.00018587968608346786,0.00019429011230363423,42692427.23809524,166913784.6190476,0.0,0.00017628418590368464,0.00024024302804498998,46201033.11111111,156756236.44444445,0.0,0.0002045008983931839,0.0002449921383380813,71090564.67272727,150299970.85454547,0.0,0.00018564297294505782,0.00022780012746582065,60328929.35897436,152987185.474359,0.0,0.0001716905147878582,0.00025364721825602265,54542611.209523804,147971342.1714286,0.0,0.00020282766489945815
cifar,val,wres,20,66,a1,0.0,0.0,121,2.0338983050847457,30012.0,545.6727272727272,55,4,0.0677966101694915,410156.0,6615.419354838709,62,10000,0.97376,0.7973,7.928008136604852e-05,6593221.0,208720306.33333334,0.0,7.764787106684761e-05,0.0001288562069894044,29921059.7,126533141.0,0.0,0.00015426682151880238,0.00016914848891494712,38002940.0,167397674.6190476,0.0,0.0001727970603257362,0.00017349999150418832,70882457.44444445,175137636.5277778,0.0,0.00015579789684283773,0.00025527852186920687,70482988.85454544,147909731.87272725,0.0,0.00020291182800585513,0.00027076927015862244,63452842.24358975,138603262.39743587,0.0,0.00020211735494276344,0.00024904789259309814,70057478.25714287,139810664.83809525,0.0,0.0001848437419206225
cifar,val,wres,20,91,a1,0.0,0.0,100,2.020408163265306,43663.0,949.195652173913,46,3,0.0612244897959183,312411.0,6125.705882352941,51,10000,0.9311,0.8009,0.00021730568974595642,39931921.0,72809173.0,0.0,0.00021559686387638847,0.00010882900921886742,20297529.7,126413267.30000001,0.0,0.00015176273052958672,0.00012738482309510493,80807542.47619048,111799494.61904763,0.0,0.00013651187793632408,0.0002093749134899541,68279770.77777778,147134204.19444445,0.0,0.00018019644165141692,0.0002507703746178344,59416668.85454545,154447507.87272725,0.0,0.00019864527345508242,0.00028124051294002925,80324541.93589744,129474853.16666667,0.0,0.00021521923859733698,0.0002620321028707781,74681503.55238095,122379468.35238095,0.0,0.00019338631948035128
mnist,train,wres,20,116,a1,0.0,0.0,1764,2.1395631067961167,371696.0,516.2444444444444,720,104,0.1262135922330097,5888085.0,6263.920212765957,940,60000,1.0,0.9865,0.00021720297343685716,30295097.333333332,75413917.0,0.0,0.00023792015264371822,0.00017806119960853286,115979410.0,41230459.7,0.0,0.0001542668081957684,0.0001777401517990499,81036230.8095238,92775357.6190476,0.0,0.00016684973357777505,0.00021928095930966347,66568807.94444445,88005793.94444445,0.0,0.00018090011185160608,0.00027707787608310507,81334860.41818182,122976826.2,0.0,0.00021697338108497984,0.000257872637904991,74935596.74358974,132164996.80769229,0.0,0.00019598778681297413,0.0003520295873107153,74904464.6952381,114034443.74285714,0.0,0.00026901928260438223
mnist,train,wres,20,21,a1,0.0,0.0,1159,2.101633393829401,233626.0,471.9717171717172,495,56,0.101633393829401,6266755.0,10307.162828947368,608,60000,0.9998,0.9835,0.00010290525028169074,130429769.33333334,61560634.33333333,0.0,0.0001511566533492401,0.0002665422012712939,95060429.2,41122319.3,0.0,0.00021688868391266336,0.0002648703258829915,84583262.23809524,27899728.476190478,0.0,0.00021743921969608317,0.0002273188769883969,91840323.25,73443756.5,0.0,0.00018787128870410543,0.00022176934213577606,81930462.36363636,72247034.45454545,0.0,0.00017196709696667306,0.0003529525774447844,74608651.8974359,105396055.26923077,0.0,0.0002736490011376207,0.00041528046800075287,72953737.55238095,118958163.74285714,0.0,0.00032497271335629567
mnist,train,wres,20,47,a1,0.0,0.0,1754,2.150920245398773,296789.0,420.3810198300283,706,109,0.1337423312883435,8103087.0,8629.485623003195,939,60000,1.0,0.9847,0.00031586207111936927,130145476.0,5606091.0,0.0,0.00020486726919876643,0.0003571486640394215,66881348.199999996,31754437.7,0.0,0.0002945330996731284,0.00029180709547637767,109897338.8095238,34929418.238095246,0.0,0.00023111537457917575,0.0002418264726533658,99717995.02777779,27039165.361111116,0.0,0.0001958161330945821,0.00034199577966237654,82590100.36363636,62927358.07272728,0.0,0.0002724992861377113,0.0004116885944677521,76052202.66666667,65111024.69230769,0.0,0.000326494919061447,0.0004136035491960426,76903775.95238094,104624210.26666667,0.0,0.00032862837816080017
mnist,train,wres,20,72,a1,0.0,0.0,1777,2.1449275362318843,236394.0,327.86962552011096,721,107,0.1292270531400966,6712896.0,7073.652265542676,949,60000,1.0,0.9844,0.0005280420023418022,54830929.0,4850174.333333333,0.0,0.000350069920926887,0.00030470661818744104,146053949.20000002,17380296.8,0.0,0.0001918498177958146,0.0003023016549335709,103666011.66666667,26455183.95238095,0.0,0.00024024059351126795,0.0004250079346133068,92422711.44444445,33807287.36111111,0.0,0.0003262476244419411,0.0004675242108175508,89108626.76363638,29146183.01818182,0.0,0.0003766651490462445,0.0003928575104663262,81117456.6923077,61730076.589743584,0.0,0.0003191215344791289,0.000370827226815913,76293996.92380953,78683481.74285713,0.0,0.00029225220649444373
mnist,train,wres,20,98,a1,0.0,0.0,1781,2.154963680387409,323919.0,453.0335664335664,715,111,0.1343825665859564,6653472.0,6966.986387434555,955,60000,1.0,0.9853,1.5845714202252333e-05,129834766.33333334,16761724.0,0.0,1.5604253759512533e-05,0.00029760962949203104,137169857.0,14647253.200000001,0.0,0.00019528755435987413,0.0004909506983138266,110078172.6190476,22668157.57142857,0.0,0.0003503788012530178,0.0005689771603242634,96419252.02777776,27898352.25,0.0,0.0004554318497625036,0.0004627327849049129,92202705.29090908,34704642.36363636,0.0,0.0003704377734082022,0.00040607971121474714,87198664.75641026,41668816.97435897,0.0,0.0003271261656563695,0.00045320656130996796,75810980.78095238,86399018.54285714,0.0,0.0003331704460195262
mnist,trainUval,wres,20,122,a1,0.0,0.0,1976,2.1467391304347827,459623.0,572.3823163138231,803,117,0.1271739130434782,8248552.0,7811.128787878788,1056,70000,1.0,0.9866,1.316935895716983e-05,162420358.33333334,16789817.333333332,0.0,1.261030247320428e-05,0.0005779791088843897,87810639.2,18761924.0,0.0,0.00042993532293232454,0.0006703424750715419,121765184.33333333,21353185.666666668,0.0,0.0005068093450751876,0.0005113041606741993,107995956.69444445,25796857.75,0.0,0.0003822761250374354,0.00047527705744114534,93310785.29090908,46620480.25454546,0.0,0.0003790440271749539,0.0005104805782838856,82732756.52564102,61074781.397435896,0.0,0.0003746094697595173,0.0004463760784536619,84562757.42857143,77930279.35238095,0.0,0.0003443925339763285
mnist,trainUval,wres,20,148,a1,0.0,0.0,2013,2.142705005324814,494235.0,597.6239419588876,827,112,0.1192758253461128,8143710.0,7582.597765363129,1074,70000,1.0,0.9864,0.00090475746903296,129904668.0,17829157.333333336,0.0,0.0006666041709187524,0.0007762820512780422,98529615.3,23616961.200000003,0.0,0.0006110905739107785,0.0005272716838655003,80810965.66666667,29626033.285714287,0.0,0.00040818445738786355,0.0005187256265491456,111934418.02777779,42817882.75,0.0,0.00038847354654328726,0.0005428150767702364,92823294.0909091,56150331.872727275,0.0,0.00037021886219473803,0.0005094363673401519,86605569.85897437,90125917.0897436,0.0,0.0003892404236123016,0.00044245499892012224,97697609.09523809,86611757.63809524,0.0,0.00033469652713821453
mnist,trainUval,wres,20,173,a1,0.0,0.0,1633,2.1333333333333333,389910.0,580.2232142857143,672,93,0.1215686274509803,6566432.0,7565.013824884792,868,70000,1.0,0.986,0.0014342920045474243,80723744.33333333,31880465.333333336,0.0,0.0011408479784400084,0.0007410751132564712,76949490.8,43153672.8,0.0,0.0005830977480509575,0.0005341567352696534,91802477.28571427,55420303.28571429,0.0,0.0004116139651421725,0.0005136214329039967,73358424.25,70021540.0,0.0,0.00036139422738163453,0.0005304975683344538,99362494.67272727,88655819.0,0.0,0.00039227390737758816,0.00045724876895615775,106433330.93589742,82606896.06410256,0.0,0.0003302611711341529,0.00046482877645174966,96386820.63809524,90800310.97142859,0.0,0.0003409067116837191
mnist,trainUval,wres,20,199,a1,0.0,0.0,1380,2.1150306748466257,463371.0,796.1701030927835,582,70,0.107361963190184,5271982.0,7241.733516483517,728,70000,1.0,0.9864,0.0013636209337824238,10974064.333333334,68123650.33333333,0.0,0.0011157886125252403,0.0007514641394107829,79101277.8,65525923.0,0.0,0.0005879762007031137,0.000675369334012917,80555523.95238097,90767817.95238096,0.0,0.0004743066620860685,0.0005241331862117218,88650324.25,107090861.94444445,0.0,0.0004063632870407517,0.0004197361770623481,98835005.21818182,98418976.0909091,0.0,0.00032917274860052215,0.00046347502140187585,106578163.3974359,85954243.08974358,0.0,0.0003330923515993205,0.0005147110891991657,101072087.52380952,80801099.92380953,0.0,0.0003548974749856909
mnist,trainUval,wres,20,42,a1,0.0,0.0,1785,2.126340882002384,407612.0,547.1302013422819,745,94,0.1120381406436233,10712373.0,11323.861522198731,946,70000,0.9999333333333332,0.9826,0.00028020350788037597,97777240.33333334,27357620.333333336,0.0,0.00018301924263941562,0.0010108364906177125,55994878.8,98355728.8,0.0,0.0007108079372428939,0.000684657389415028,74937023.95238096,111586653.66666667,0.0,0.0005260093953426296,0.0005159832181638787,119262401.77777776,114637963.86111112,0.0,0.00039973448491721907,0.0004349293559056202,107069717.65454546,97848915.29090908,0.0,0.0003320985199770073,0.00046048193864560525,95388718.85897435,92655010.26923077,0.0,0.0003426637879378229,0.0005393586485633446,95964159.92380951,96427242.74285713,0.0,0.0003725242883480092
mnist,trainUval,wres,20,68,a1,0.0,0.0,2051,2.1624472573839664,413703.0,510.74444444444447,810,138,0.1455696202531645,10069740.0,9129.410698096102,1103,70000,1.0,0.9846,0.0003912122395833336,81180833.33333333,21688844.333333336,0.0,0.00014775911458333332,0.0003248462502726938,92121250.2,58557511.0,0.0,0.00029913520098384796,0.0006852623509106754,108989080.61904763,105016116.23809524,0.0,0.0005262416932771183,0.0005371812535073986,93745890.94444445,91774213.8611111,0.0,0.0004033390290538249,0.0005497323081836558,112964489.65454546,101095065.01818182,0.0,0.0004069500980358738,0.0004986286837649797,96660810.1923077,104711784.24358974,0.0,0.0003620031527058118,0.00043533992536313754,83185730.55238095,96154794.66666666,0.0,0.0003142704725265882
mnist,trainUval,wres,20,93,a1,0.0,0.0,2074,2.1481865284974093,357663.0,425.7892857142857,840,125,0.1295336787564766,10012109.0,9028.051397655545,1109,70000,0.99995,0.9856,0.00037038468472633447,20803033.333333336,20597061.333333336,0.0,0.00038854867512616554,0.0002473260894683474,107804409.20000002,27343870.299999997,0.0,0.00021076759361937801,0.00022664345919509919,111253195.28571428,40137409.95238096,0.0,0.00022117355366092293,0.0006857073029975049,98263099.24999999,83267220.02777778,0.0,0.0005085853868522325,0.0005963052789204054,80855891.69090909,92716991.01818182,0.0,0.00043179102298404343,0.0005054418798510185,96095190.91025643,100270371.74358974,0.0,0.00036367692395582597,0.00043781354529396553,83778793.11428572,90582810.06666668,0.0,0.0003143000175804488
mnist,val,wres,20,118,a1,0.0,0.0,323,2.1184210526315788,22037.0,164.455223880597,134,18,0.1184210526315789,247437.0,1447.0,171,10000,1.0,0.9863,0.00038034973195058135,59213925.33333333,12102608.333333334,0.0,0.00040962515969288267,0.0002004266802644255,31550834.8,14640896.799999999,0.0,0.0002146633783198006,0.00032407404980145825,79768638.14285713,19293043.23809524,0.0,0.0002607632808794768,0.0002911643183156001,89509663.02777778,40807568.527777776,0.0,0.0002490223504840693,0.0006038807447845127,79614879.45454545,78996817.96363637,0.0,0.00043637515145420966,0.0005091436692863909,68826532.64102563,78489016.6923077,0.0,0.00036420700623702204,0.00047109097989715785,89247792.13186812,93026872.68681319,0.0,0.0003361951922442194
mnist,val,wres,20,143,a1,0.0,0.0,323,2.07741935483871,37332.0,262.90140845070425,142,13,0.0838709677419354,238746.0,1421.107142857143,168,10000,1.0,0.9868,0.00011886715828799953,12722932.0,23350058.333333332,0.0,0.00013400538564047618,0.00035343268133095713,30022502.8,11836099.7,0.0,0.0003766326049892847,0.0002787321724316631,22539479.476190478,16002956.333333334,0.0,0.0002734697586436753,0.00030264960008875977,60080243.19444445,22850702.0,0.0,0.00022734442091295882,0.00025864786100512785,73695949.41818182,37608514.41818182,0.0,0.00021317324517596196,0.000553491291829682,73664476.33333334,73828242.20454545,0.0,0.00039725611874338667,0.0005091436692863909,68826532.64102563,78489016.6923077,0.0,0.00036420700623702204
mnist,val,wres,20,169,a1,0.0,0.0,287,2.0875912408759123,27736.0,223.67741935483872,124,13,0.0948905109489051,209858.0,1399.0533333333333,150,10000,1.0,0.986,0.00031770848846199686,12059558.333333334,3127770.333333333,0.0,0.0003322956528444514,0.00033792193653575274,13049436.2,19263691.7,0.0,0.0003546998580821592,0.0003161448567409118,24299555.666666668,17681199.619047623,0.0,0.0002921586715892097,0.00024693411087795464,26758979.86111111,24247547.111111112,0.0,0.00021987929746705668,0.00026997968063172773,57501656.233333334,27106440.011111114,0.0,0.00020208458521027125,0.00025864786100512785,73695949.41818182,37608514.41818182,0.0,0.00021317324517596196,0.000553491291829682,73664476.33333334,73828242.20454545,0.0,0.00039725611874338667
mnist,val,wres,20,194,a1,0.0,0.0,244,2.076923076923077,37681.0,355.4811320754717,106,11,0.094017094017094,177185.0,1395.1574803149606,127,10000,1.0,0.9858,0.00014357703149750077,5529783.0,25729350.333333336,0.0,0.00014424006576749653,0.0002867022308958703,20398920.3,18110070.5,0.0,0.00022883030868504144,0.00027012842808844226,27992691.142857146,30842327.619047616,0.0,0.0002493290470741441,0.0002710228409143651,30488400.69642857,26830806.57142857,0.0,0.00025063396271457353,0.00024693411087795464,26758979.86111111,24247547.111111112,0.0,0.00021987929746705668,0.00026997968063172773,57501656.233333334,27106440.011111114,0.0,0.00020208458521027125,0.00025864786100512785,73695949.41818182,37608514.41818182,0.0,0.00021317324517596196
mnist,val,wres,20,38,a1,0.0,0.0,271,2.0930232558139537,20801.0,177.7863247863248,117,12,0.0930232558139534,257656.0,1814.4788732394368,142,10000,0.9997,0.983,0.00045052240426428163,8739324.333333332,29602281.0,0.0,0.0002847185077436654,0.00023965760934607541,19798116.299999997,33020869.700000003,0.0,0.00016825454474101305,0.00023000001779104,32791041.9,26671806.4,0.0,0.00018479096129916597,0.00027012842808844226,27992691.142857146,30842327.619047616,0.0,0.0002493290470741441,0.0002710228409143651,30488400.69642857,26830806.57142857,0.0,0.00025063396271457353,0.00024693411087795464,26758979.86111111,24247547.111111112,0.0,0.00021987929746705668,0.00026997968063172773,57501656.233333334,27106440.011111114,0.0,0.00020208458521027125
