dataset,split,model,layer,epoch,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,train_acc,val_acc
mnist,val,densenet,a1,12,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e12.pt,5,10000,10,21.640076954098223,27.125511100885923,0.7977758234163358,16.251264258122013,9.489092412956532,-0.0916617708175838,0.92705,0.921
mnist,val,densenet,a1,152,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e152.pt,5,10000,10,19.858802687898088,27.466517792146,0.723018579864415,18.990929762503526,16.417310253323333,-0.0968264020788834,0.9993833333333332,0.9729
mnist,val,densenet,a1,185,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e185.pt,5,10000,10,19.627489995897253,27.38474800329634,0.7167307142477508,19.11453287151517,16.83110240467884,-0.0986533167933816,0.9999166666666668,0.9729
mnist,val,densenet,a1,37,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e37.pt,5,10000,10,20.45463587218716,27.52630397702409,0.7430941651033288,18.404342474862705,14.860455782790137,-0.0932013568884221,0.9767833333333332,0.9623
mnist,val,densenet,a1,7,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/val/a1_e7.pt,5,10000,10,22.34501583176949,27.07275473404021,0.8253691229904194,15.150065584214396,7.599711536719365,-0.0860858127704326,0.8998333333333334,0.8965
cifar,train,resnet,a1,100,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e100.pt,5,50000,10,10.475849818446829,14.466456189401985,0.7241476199348226,9.94891602779897,5.7354324637956,-0.0857043852116297,0.96114,0.8363
cifar,train,resnet,a1,133,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e133.pt,5,50000,10,8.770455088833234,13.689203140485738,0.6406841215537714,10.46459499134502,8.653321170842476,-0.1000609461330512,0.9989,0.8612
cifar,train,resnet,a1,166,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e166.pt,5,50000,10,7.657735299591787,11.06125573479842,0.6923025272348377,7.968707170419237,5.007635649173057,-0.0830705895464701,0.93758,0.8237
cifar,train,resnet,a1,199,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e199.pt,5,50000,10,6.370207921324843,9.876225640824078,0.6450042914160585,7.504635523622989,5.12375021965273,-0.0750895934154495,0.96606,0.8303
cifar,train,resnet,a1,50,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e50.pt,5,50000,10,14.50046417395611,19.184640675790103,0.7558371521784534,12.629298644290897,5.428292353273725,-0.0801295999342959,0.9299,0.8221
cifar,train,resnet,a1,83,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/train/a1_e83.pt,5,50000,10,11.748219634543103,15.735193493603177,0.7466206017307067,10.48427105176392,5.007759795497099,-0.0673250582090834,0.9146,0.8101
cifar,trainUval,resnet,a1,114,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e114.pt,5,60000,10,9.922403174587028,14.082305101728062,0.7046007811156877,9.968845086454635,6.315473258424009,-0.0923387417097798,0.9809,0.8448
cifar,trainUval,resnet,a1,147,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e147.pt,5,60000,10,8.696743942402467,13.547182265859764,0.6419596172644049,10.33686444494823,8.385026559209566,-0.0991014353477259,0.99978,0.8655
cifar,trainUval,resnet,a1,18,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e18.pt,5,60000,10,17.33184690397294,21.75566996930035,0.79665884472554,13.79594297172452,4.731152335473578,-0.0518556626838416,0.82292,0.7717
cifar,trainUval,resnet,a1,31,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e31.pt,5,60000,10,15.9989493588024,20.34210965595272,0.7864941065304216,12.870319980765208,4.373780652470545,-0.0426921488852322,0.8201,0.7595
cifar,trainUval,resnet,a1,64,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e64.pt,5,60000,10,15.765318348591272,20.88123902824696,0.754999180233742,13.711675480346534,8.147728988903488,-0.0912703476534247,0.98522,0.8418
cifar,trainUval,resnet,a1,97,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/trainUval/a1_e97.pt,5,60000,10,10.550173226475527,14.364169503016775,0.7344784691004774,9.74683249379324,5.021911362635179,-0.0857144313452571,0.9525,0.8302
cifar,val,resnet,a1,128,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e128.pt,5,10000,10,9.55130788949534,13.257298802644522,0.7204565599434235,9.115898917073103,5.454575456386343,-0.0928339789774197,0.99734,0.8602
cifar,val,resnet,a1,160,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e160.pt,5,10000,10,8.347038420957404,11.49503682296377,0.7261428170706183,7.876253215419504,3.8451355785968735,-0.0778587450959183,0.94996,0.8359
cifar,val,resnet,a1,193,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e193.pt,5,10000,10,6.889533917636267,9.751423330739616,0.7065157243167,6.8281328587046906,3.485669913576746,-0.0662327914000922,0.96294,0.8332
cifar,val,resnet,a1,45,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e45.pt,5,10000,10,15.14512126041658,19.559034058084777,0.7743286920734362,12.58845561381048,4.697778447887453,-0.0579211758818865,0.90354,0.8142
cifar,val,resnet,a1,78,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_cifar/Tensors/val/a1_e78.pt,5,10000,10,12.759669874317822,16.432510509367894,0.7764893786036986,10.458026906311453,4.371151858110093,-0.0655307396487719,0.90842,0.8159
mnist,train,resnet,a1,109,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e109.pt,5,60000,10,25.24779212250225,38.18787479516951,0.661146823642983,28.64740545645687,25.6245529486367,-0.0903915902617134,0.9999333333333332,0.9797
mnist,train,resnet,a1,141,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e141.pt,5,60000,10,25.036049371975373,38.09491381765403,0.6572018903051858,28.69529213100744,25.93508762006959,-0.0928274973004401,0.99995,0.9799
mnist,train,resnet,a1,174,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e174.pt,5,60000,10,24.882238794150684,38.32405584704362,0.6492590161505607,29.13729413566469,26.41500908076092,-0.0932468241181958,0.9999833333333332,0.9801
mnist,train,resnet,a1,26,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e26.pt,5,60000,10,25.84861454974232,37.07582411462516,0.6971824677403707,26.55536463192893,22.324971911784026,-0.0861967964944519,0.9872333333333332,0.972
mnist,train,resnet,a1,59,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e59.pt,5,60000,10,25.53218367099782,37.62997904989228,0.6785064545782922,27.60311637718281,23.99777572964043,-0.0917102554482653,0.9981,0.9776
mnist,train,resnet,a1,91,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/train/a1_e91.pt,5,60000,10,25.446112853171314,38.0190922086146,0.669298275549188,28.24010005109464,24.964136977925005,-0.0919888628626025,0.9997166666666668,0.9782
mnist,trainUval,resnet,a1,122,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e122.pt,5,70000,10,25.212652949311988,38.15398770089715,0.660813049135599,28.670049790619142,25.42384258298154,-0.0920492303168847,0.99995,0.9791
mnist,trainUval,resnet,a1,155,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e155.pt,5,70000,10,25.14001204364813,38.25083652648252,0.6572408429876493,28.8729070430141,26.01401899029641,-0.0921964692803392,0.9999833333333332,0.9801
mnist,trainUval,resnet,a1,188,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e188.pt,5,70000,10,24.86291266543289,38.346463773713225,0.6483756315093804,29.24070969414177,26.706958453991263,-0.094077089070761,1.0,0.9806
mnist,trainUval,resnet,a1,4,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e4.pt,5,70000,10,26.923004633326084,35.55804716982441,0.7571564463240187,23.19158361832961,16.12278797356434,-0.0831590279684435,0.9503166666666668,0.9468
mnist,trainUval,resnet,a1,72,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/trainUval/a1_e72.pt,5,70000,10,25.64473528854201,37.72652151940421,0.679753506438486,27.71069261846796,24.14526432006584,-0.0920658999572817,0.9984166666666666,0.9769
mnist,val,resnet,a1,103,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e103.pt,5,10000,10,25.350588477253705,37.95698091372429,0.6678768402280268,28.24925581179313,25.350750079080928,-0.0906918710369381,0.9998833333333332,0.9797
mnist,val,resnet,a1,136,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e136.pt,5,10000,10,25.24762475137097,38.13404991332628,0.6620756203119138,28.572726481151104,25.536679884914108,-0.0924671623826579,0.99995,0.9799
mnist,val,resnet,a1,169,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e169.pt,5,10000,10,25.084474570896163,38.297441879730094,0.6549908646554475,28.938152375622188,26.06880386535867,-0.0923942138127951,0.9999833333333332,0.9802
mnist,val,resnet,a1,200,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e200.pt,5,10000,10,24.843626257743697,38.19013939544794,0.6505246288968749,29.00253936946499,26.35091827241704,-0.0944520995191155,1.0,0.9805
mnist,val,resnet,a1,53,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e53.pt,5,10000,10,25.66421216299804,37.65800407900221,0.6815074986225358,27.55845085242012,23.76374277768089,-0.0900089898708055,0.9976166666666668,0.9767
mnist,val,resnet,a1,86,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/resnet_mnist/Tensors/val/a1_e86.pt,5,10000,10,25.57322896338832,38.03681642688683,0.6723283220230686,28.15326488421116,24.593330147827626,-0.0903835356552598,0.9996,0.9793
cifar,train,densenet,a1,118,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e118.pt,5,50000,10,7.210971174695668,10.140279157154753,0.7111215641048471,7.072254726702561,5.704966263111755,-0.0874755186438495,0.9936,0.8618
cifar,train,densenet,a1,150,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e150.pt,5,50000,10,6.477985288021335,9.8863502777056,0.6552453742843442,7.415826448951187,7.049615088698336,-0.0933152246362617,0.9999,0.8752
cifar,train,densenet,a1,183,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e183.pt,5,50000,10,5.932870296610682,8.46087953456301,0.7012120043045981,5.992853139942177,4.417425676080912,-0.0409502003160262,0.96692,0.8444
cifar,train,densenet,a1,35,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e35.pt,5,50000,10,15.363591992622313,18.46692432502098,0.8319518573976102,10.207200130037895,4.8347347086235,-0.0807141211219876,0.8837,0.8021
cifar,train,densenet,a1,68,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/train/a1_e68.pt,5,50000,10,11.662263052374009,14.898589507008586,0.782776318985623,9.195179818527302,7.219574576637063,-0.099869881436774,0.99722,0.8484
cifar,trainUval,densenet,a1,1,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e1.pt,5,60000,10,24.059113652593616,26.917196814371884,0.893819435155586,11.671688138120809,2.387248735577636,-0.031860201628447,0.50056,0.4927
cifar,trainUval,densenet,a1,131,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e131.pt,5,60000,10,6.771568149307983,9.911958031644511,0.6831715921001028,7.182248401429649,6.374106954865831,-0.0907708252603243,0.99942,0.8708
cifar,trainUval,densenet,a1,164,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e164.pt,5,60000,10,6.470822878598027,8.895973164802829,0.7273878595092915,6.038794559264981,3.686623007830478,-0.0536274696308624,0.95514,0.8371
cifar,trainUval,densenet,a1,197,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e197.pt,5,60000,10,5.479923551395756,8.105558944319423,0.6760697922302105,5.91765091846469,4.320714074494771,-0.0249153930883558,0.97844,0.8524
cifar,trainUval,densenet,a1,49,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e49.pt,5,60000,10,12.765045318991914,15.501623899835012,0.8234650383388399,8.72629345827006,5.036043200947222,-0.0782801364789475,0.94834,0.8297
cifar,trainUval,densenet,a1,81,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/trainUval/a1_e81.pt,5,60000,10,10.071237127042217,12.377444147428282,0.8136766368794128,7.132684878774177,4.253755435620329,-0.066396444424636,0.94396,0.8272
cifar,val,densenet,a1,112,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e112.pt,5,10000,10,7.783273948258197,10.012567018376291,0.777350497027723,6.208791880132163,3.571623161141683,-0.079414233784324,0.98932,0.8511
cifar,val,densenet,a1,145,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e145.pt,5,10000,10,6.879866750046027,9.38695985662108,0.7329174573164199,6.28945891295586,4.315594428555893,-0.0833364523640446,0.99992,0.8738
cifar,val,densenet,a1,178,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e178.pt,5,10000,10,6.120208607614485,8.29127731934249,0.7381502718931884,5.500348088625825,3.04839204944165,-0.0336119037317169,0.96674,0.8425
cifar,val,densenet,a1,3,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e3.pt,5,10000,10,23.05523202445326,26.79802138998473,0.8603333689803581,13.4869269794026,3.234744575326448,-0.0691239652180295,0.61074,0.5877
cifar,val,densenet,a1,62,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e62.pt,5,10000,10,12.05435266011536,14.569733714366262,0.8273557291050111,8.069484528543919,4.570815597531103,-0.0922922341485522,0.9943,0.8471
cifar,val,densenet,a1,95,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_cifar/Tensors/val/a1_e95.pt,5,10000,10,8.833872595358903,10.98427819946121,0.8042287745217718,6.4250351158744605,3.280969091954289,-0.0754050264573677,0.97096,0.8431
mnist,train,densenet,a1,126,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e126.pt,5,60000,10,19.79743665676452,27.47374889117113,0.7205946569281833,19.028956874471408,16.424872535481633,-0.0963284404376008,0.9992333333333332,0.9723
mnist,train,densenet,a1,159,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e159.pt,5,60000,10,19.66149779398716,27.426889024860856,0.7168694114802876,19.1127111573448,16.671939211974934,-0.0978125693835385,0.9996666666666668,0.972
mnist,train,densenet,a1,191,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e191.pt,5,60000,10,19.444478412568035,27.462844121262897,0.7080285758718375,19.38411874156712,17.057148819380526,-0.0988960964627673,0.99995,0.9733
mnist,train,densenet,a1,43,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e43.pt,5,60000,10,20.30672836764083,27.51017659383205,0.7381533265836514,18.50009939174668,15.053981814549214,-0.0955009046592267,0.98205,0.9649
mnist,train,densenet,a1,76,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/train/a1_e76.pt,5,60000,10,20.0557362638012,27.414932474904287,0.7315624899736768,18.64641350586225,15.707437344546973,-0.0953879123279417,0.9921166666666666,0.9695
mnist,trainUval,densenet,a1,107,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e107.pt,5,70000,10,19.8779235331228,27.462996180038093,0.7238075337013438,18.96191068542029,16.202451036883332,-0.0963666043629546,0.9984666666666666,0.9718
mnist,trainUval,densenet,a1,14,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e14.pt,5,70000,10,21.291774407449232,27.116478259867467,0.7851968903705748,16.678326127063126,10.783050829553344,-0.0944809114776638,0.93995,0.9335
mnist,trainUval,densenet,a1,172,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e172.pt,5,70000,10,19.508962423055586,27.277742683873846,0.7151970985703654,19.06925127056031,16.650041655903838,-0.098868355931269,0.9998833333333332,0.9722
mnist,trainUval,densenet,a1,24,/media/santripta/data2/Inference_better/landscape_data_cross_epoch_re/densenet_mnist/Tensors/trainUval/a1_e24.pt,5,70000,10,20.77034041838732,27.300128032084658,0.7608147622596069,17.652646051454262,13.568042225460216,-0.0943916733399472,0.9634,0.9529
