dataset,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,trainUval,resnet,20,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e20.pt,5,60000,10,,,,,,,,0.7516295173807808,0.84715,0.7481803856780077,0.8476166666666667,0.7454390975853793,0.8478333333333333,0.7432091762139442,0.8474166666666667,0.7413512751167906,0.8479833333333333,0.7394326213369357,0.8478166666666667,0.7378468650840581,0.8477166666666667,0.7337284225625582,0.8470166666666666,0.7292193951361762,0.8461,0.85328,0.795
cifar,trainUval,resnet,41,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e41.pt,5,60000,10,,,,,,,,0.7955581401633167,0.8819333333333333,0.7923471714939031,0.88355,0.7896497098590705,0.8837166666666667,0.7871522975994308,0.8829166666666667,0.7852422857796715,0.8830333333333333,0.783488857180095,0.8826666666666667,0.7817224663884682,0.8829,0.7776263454047047,0.8823666666666666,0.7732336470555893,0.882,0.889,0.8068
cifar,trainUval,resnet,63,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e63.pt,5,60000,10,,,,,,,,0.9091644769174264,0.95805,0.906963686769483,0.95785,0.905318239138626,0.9582,0.9040045955937348,0.9588333333333332,0.9026841196459592,0.9586333333333332,0.901627843334914,0.9587,0.900710613937638,0.9588666666666666,0.89816257011813,0.9589666666666666,0.8952413401125823,0.9589333333333332,0.98448,0.8457
cifar,trainUval,resnet,85,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e85.pt,5,60000,10,,,,,,,,0.8502592878480466,0.9208333333333332,0.847215927586287,0.92085,0.8446662073672082,0.9214166666666668,0.842637043801288,0.92145,0.840735244302445,0.9219166666666668,0.8390481685523778,0.9222,0.8375642323296228,0.9217833333333332,0.8336728234880223,0.9217333333333332,0.829652748508235,0.9205166666666666,0.9331,0.8219
cifar,train,resnet,105,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e105.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9638,0.8364
cifar,train,resnet,127,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e127.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99686,0.8576
cifar,train,resnet,149,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e149.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99976,0.8636
cifar,train,resnet,170,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e170.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95514,0.8384
cifar,train,resnet,192,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e192.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96678,0.8361
cifar,train,resnet,33,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e33.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.82208,0.7685
cifar,train,resnet,55,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e55.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95898,0.8337
cifar,train,resnet,77,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e77.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.89282,0.797
cifar,train,resnet,99,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e99.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95556,0.8324
cifar,val,resnet,119,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e119.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98946,0.8458
cifar,val,resnet,140,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e140.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99954,0.8637
cifar,val,resnet,162,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e162.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93898,0.8233
cifar,val,resnet,184,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e184.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96388,0.8349
cifar,val,resnet,25,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e25.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90082,0.82
cifar,val,resnet,47,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e47.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92164,0.828
cifar,val,resnet,69,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e69.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98984,0.8448
cifar,val,resnet,90,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e90.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93574,0.8279
cifar,trainUval,densenet,117,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e117.pt,5,60000,10,,,,,,,,0.9500222962754774,0.9739333333333332,0.9491864741443692,0.9740666666666666,0.9486230810975071,0.9743,0.9480982762489676,0.974,0.9476242272566412,0.97395,0.9471375876155752,0.9738666666666668,0.9467538353884334,0.97385,0.9458589724936776,0.9736333333333334,0.9447922559103272,0.9736333333333334,0.99452,0.8575
cifar,trainUval,densenet,139,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e139.pt,5,60000,10,,,,,,,,0.9649219282238932,0.97895,0.9647535505313216,0.9790166666666666,0.9645936934729852,0.9787833333333332,0.9644686941761482,0.9786666666666668,0.964362665248045,0.9787333333333332,0.9642604167916222,0.9788166666666668,0.964213621169166,0.9787666666666668,0.964041397284282,0.9789,0.963869519956561,0.9788,0.99984,0.8728
cifar,trainUval,densenet,160,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e160.pt,5,60000,10,,,,,,,,0.8823577737154583,0.94185,0.8795621122666438,0.9416,0.8774750410636847,0.9422166666666668,0.8755853552605807,0.94205,0.8738880574107825,0.9413166666666668,0.8723693127650767,0.94115,0.8710815238308203,0.9408333333333332,0.8676647460682307,0.9402833333333334,0.8641292530702749,0.9395666666666668,0.94022,0.8277
cifar,trainUval,densenet,182,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e182.pt,5,60000,10,,,,,,,,0.9199598294906376,0.9589,0.9181614255564736,0.9588666666666666,0.91684592604693,0.9585166666666668,0.915737931225748,0.9584333333333334,0.9146849746635184,0.9580833333333332,0.9138633907736882,0.9585333333333332,0.9130708301934064,0.95855,0.91099163132721,0.9576166666666668,0.909022105584629,0.9575333333333332,0.96946,0.8493
cifar,trainUval,densenet,23,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e23.pt,5,60000,10,,,,,,,,0.7691198268736132,0.8692666666666666,0.7651132480316039,0.8708333333333333,0.76185270172939,0.8716833333333334,0.7588202080817076,0.8720166666666667,0.756515421376442,0.8715666666666667,0.7543953211790899,0.8718166666666667,0.7524375334605242,0.8714166666666666,0.7476021152648344,0.8720166666666667,0.742187978480916,0.8715,0.89836,0.805
cifar,trainUval,densenet,45,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e45.pt,5,60000,10,,,,,,,,0.8212108605921219,0.9095333333333332,0.817305549715116,0.9101,0.8142142764466945,0.91005,0.8115860928255189,0.9106166666666666,0.8090192034396912,0.9104166666666668,0.8066878216238131,0.90975,0.8047107430421622,0.90955,0.7996107091085117,0.9087166666666666,0.794233042260345,0.9081333333333332,0.9211,0.8124
cifar,trainUval,densenet,67,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e67.pt,5,60000,10,,,,,,,,0.9342560792490744,0.9708,0.9329162092625216,0.9709,0.9317707672518942,0.971,0.9307042038760068,0.9713,0.9296710783842856,0.9713666666666668,0.9287540253253608,0.9713,0.9279898373862676,0.9712,0.9259610336618498,0.97125,0.9236440483233426,0.9711666666666666,0.99722,0.8496
cifar,trainUval,densenet,89,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e89.pt,5,60000,10,,,,,,,,0.891580255096666,0.9504333333333334,0.8887953399402155,0.95065,0.8862410914804267,0.9509666666666666,0.8843130601906908,0.9510833333333332,0.8825725962183082,0.95125,0.8809573358653426,0.9510833333333332,0.8795947020342143,0.951,0.8757681924316102,0.9505666666666668,0.8716854073783523,0.95035,0.96026,0.8383
cifar,train,densenet,109,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e109.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98506,0.854
cifar,train,densenet,130,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e130.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99936,0.8701
cifar,train,densenet,152,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e152.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232,0.8182
cifar,train,densenet,174,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e174.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96046,0.8385
cifar,train,densenet,196,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e196.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97668,0.8533
cifar,train,densenet,37,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e37.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.89244,0.8095
cifar,train,densenet,59,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e59.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98814,0.8401
cifar,train,densenet,80,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e80.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94158,0.8296
cifar,val,densenet,100,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e100.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97136,0.8382
cifar,val,densenet,122,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e122.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979,0.8621
cifar,val,densenet,144,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e144.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99988,0.875
cifar,val,densenet,166,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e166.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9286,0.8119
cifar,val,densenet,188,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e188.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96992,0.8433
cifar,val,densenet,29,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e29.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93514,0.8209
cifar,val,densenet,50,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e50.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94478,0.8269
cifar,val,densenet,72,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e72.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9068,0.8019
cifar,val,densenet,94,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e94.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95706,0.8313
cifar,trainUval,resnet,114,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e114.pt,5,60000,10,,,,,,,,0.9232297930390247,0.9622333333333334,0.921775686610018,0.9622166666666668,0.9204201577646348,0.9624333333333334,0.9194125765892648,0.9622166666666668,0.9185544147638982,0.9623833333333334,0.9177607600523272,0.9624166666666668,0.916986240600227,0.9623333333333334,0.9149761805544,0.9623333333333334,0.9128362989778044,0.9622833333333334,0.9809,0.8448
cifar,trainUval,resnet,136,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e136.pt,5,60000,10,,,,,,,,0.9588327741064304,0.97645,0.9586010448182783,0.97685,0.9583854931738296,0.97695,0.9581327895477028,0.97685,0.95792075187657,0.9769333333333332,0.9577205418578016,0.9769333333333332,0.9575245371023042,0.9770666666666666,0.9569806842461496,0.9770166666666666,0.9564641222952648,0.9769333333333332,0.99926,0.8641
cifar,trainUval,resnet,158,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e158.pt,5,60000,10,,,,,,,,0.8761757393136161,0.9337166666666666,0.8737536610435663,0.9341666666666668,0.8720364953909904,0.9344333333333332,0.8705418103344804,0.9342,0.8690112242585781,0.9338166666666666,0.8677196972493167,0.9341,0.8665065921100044,0.93385,0.8636740337987608,0.9334,0.8603620709052338,0.9329166666666666,0.93494,0.8184
cifar,trainUval,resnet,18,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e18.pt,5,60000,10,,,,,,,,0.7342698514448044,0.8325,0.7307210299935448,0.8331,0.7282198159635426,0.8329666666666666,0.7258308969397813,0.8334,0.7238820105362169,0.8335333333333333,0.7222589377131979,0.83295,0.7206633625832377,0.83325,0.7165824937821353,0.833,0.7122682598746826,0.8324833333333334,0.82292,0.7717
cifar,trainUval,resnet,200,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e200.pt,5,60000,10,,,,,,,,0.9145816697963725,0.9535,0.913126324162595,0.9538666666666666,0.9119676785938764,0.9539833333333332,0.9111085282550718,0.9542166666666668,0.9102345221601652,0.9540166666666666,0.909526177171166,0.9537,0.9088265406406852,0.9541,0.9070401193831044,0.9533333333333334,0.905201902382902,0.9535333333333332,0.96938,0.8365
cifar,trainUval,resnet,42,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e42.pt,5,60000,10,,,,,,,,0.8070944348193281,0.8888166666666667,0.803939802763379,0.88955,0.8014786648282003,0.8899833333333333,0.7992813448559508,0.8902166666666667,0.7972299139159131,0.8901166666666667,0.7956001626909448,0.8899166666666667,0.7940972661090316,0.8898,0.7900999270432734,0.8893833333333333,0.7859704564357705,0.8892166666666667,0.89526,0.8109
cifar,trainUval,resnet,64,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e64.pt,5,60000,10,,,,,,,,0.9094742558907956,0.9580333333333332,0.9074701791503084,0.95835,0.9060799852069444,0.9586666666666668,0.9047831410945982,0.9586833333333332,0.9035680892654754,0.9588,0.9025339248493824,0.9588,0.9015116403822104,0.9589833333333332,0.8987644192888024,0.9589166666666666,0.8957826262388618,0.95845,0.98522,0.8418
cifar,trainUval,resnet,86,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e86.pt,5,60000,10,,,,,,,,0.8586616095265458,0.9235166666666668,0.8561215555824966,0.9238833333333332,0.8538238535818186,0.9240833333333334,0.8519390254085427,0.9235166666666668,0.8502969350646866,0.92395,0.8488365909199208,0.9236333333333332,0.8474044761011192,0.9235833333333332,0.8438796490819968,0.923,0.840109715471226,0.9225333333333332,0.93706,0.8286
cifar,train,resnet,106,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e106.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96248,0.8327
cifar,train,resnet,128,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e128.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99734,0.8602
cifar,train,resnet,15,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e15.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.79316,0.7512
cifar,train,resnet,171,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e171.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.95538,0.8321
cifar,train,resnet,193,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e193.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96294,0.8332
cifar,train,resnet,34,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e34.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.8375,0.7751
cifar,train,resnet,56,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e56.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96268,0.8421
cifar,train,resnet,78,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e78.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90842,0.8159
cifar,val,resnet,0,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e0.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1
cifar,val,resnet,12,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e12.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.74782,0.7113
cifar,val,resnet,141,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e141.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99972,0.8641
cifar,val,resnet,163,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e163.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94592,0.8252
cifar,val,resnet,185,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e185.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96144,0.8342
cifar,val,resnet,26,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e26.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.90542,0.8156
cifar,val,resnet,48,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e48.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.92014,0.8236
cifar,val,resnet,7,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e7.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.77184,0.7346
cifar,val,resnet,91,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e91.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.93428,0.8236
cifar,trainUval,densenet,118,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e118.pt,5,60000,10,,,,,,,,0.951539939801445,0.97475,0.9508588063713088,0.9748166666666668,0.9501519666099264,0.9749333333333332,0.949652111943116,0.9748,0.9492852298499082,0.97475,0.948918645492096,0.9747666666666668,0.9485431346584474,0.97475,0.94767515358582,0.9745166666666668,0.946799567228986,0.9745166666666668,0.9936,0.8618
cifar,trainUval,densenet,14,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e14.pt,5,60000,10,,,,,,,,0.6756958170299877,0.7928666666666667,0.6709380935721679,0.7931833333333334,0.6675395010359118,0.7929333333333334,0.6645522026888127,0.7931333333333334,0.6621195005701013,0.7932333333333333,0.6598624330471512,0.79255,0.657754314998497,0.7923,0.652623431307722,0.7919333333333334,0.6472453725778895,0.7906833333333333,0.7859,0.7404
cifar,trainUval,densenet,161,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e161.pt,5,60000,10,,,,,,,,0.8994714798871289,0.9511333333333334,0.8971776678470833,0.95105,0.8953122909647951,0.9510833333333332,0.8937821776725897,0.9508833333333332,0.892475568663862,0.95045,0.8912286107831597,0.9501,0.8902330836072072,0.9503333333333334,0.8875268589387694,0.9496833333333332,0.884514489430544,0.9491166666666668,0.96078,0.846
cifar,trainUval,densenet,183,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e183.pt,5,60000,10,,,,,,,,0.9178466374380166,0.9598,0.916093233418568,0.9598833333333332,0.9145988138411796,0.9597333333333332,0.9134282430412988,0.9595833333333332,0.9123769860158298,0.9591166666666666,0.9115075121101932,0.9589166666666666,0.9105153337105658,0.9584,0.908383304636754,0.9582166666666668,0.9061748668586695,0.9577666666666668,0.96692,0.8444
cifar,trainUval,densenet,24,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e24.pt,5,60000,10,,,,,,,,0.7769950846228169,0.87535,0.7728650481286258,0.8769333333333333,0.7696975702300355,0.8765833333333334,0.7667870550452532,0.8764,0.7643470748715571,0.8770166666666667,0.7621971100838191,0.8771166666666667,0.7602019556281429,0.877,0.7553042879397946,0.8769666666666667,0.7501418919161976,0.877,0.90872,0.8084
cifar,trainUval,densenet,46,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e46.pt,5,60000,10,,,,,,,,0.828810491110485,0.9135,0.8248507641772884,0.9145333333333332,0.8215675542036142,0.9142333333333332,0.8187862415395007,0.91435,0.8161811891608198,0.9141333333333334,0.8142266823349353,0.9142833333333332,0.812238219438851,0.9137,0.8074589570849884,0.91395,0.8021724973337236,0.9135666666666666,0.93342,0.8226
cifar,trainUval,densenet,68,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e68.pt,5,60000,10,,,,,,,,0.9347117369890174,0.97065,0.9333629594646088,0.97085,0.9324077632456634,0.9712666666666666,0.9313402877798976,0.9711333333333332,0.930350272560429,0.9711833333333332,0.9294951761912889,0.9713,0.928706803714924,0.9712166666666666,0.9267146873418988,0.9712666666666666,0.9245137871331814,0.9711333333333332,0.99722,0.8484
cifar,trainUval,densenet,9,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e9.pt,5,60000,10,,,,,,,,0.6452181642600444,0.7683666666666666,0.640619818064746,0.7693,0.6372642288131483,0.7697666666666667,0.6344381830671816,0.7703833333333333,0.632057891338257,0.7706,0.6298461111226286,0.7703833333333333,0.6277729834247572,0.7703,0.6227118325169324,0.7705,0.6176815860458006,0.7704333333333333,0.79738,0.7418
cifar,train,densenet,11,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e11.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.73818,0.6995
cifar,train,densenet,131,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e131.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99942,0.8708
cifar,train,densenet,153,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e153.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.9322,0.8241
cifar,train,densenet,175,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e175.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96776,0.8485
cifar,train,densenet,197,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e197.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97844,0.8524
cifar,train,densenet,38,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e38.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.88806,0.8012
cifar,train,densenet,6,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e6.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.74142,0.7053
cifar,train,densenet,81,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e81.pt,5,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.94396,0.8272
cifar,val,densenet,101,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e101.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.98064,0.8467
cifar,val,densenet,123,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e123.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99754,0.863
cifar,val,densenet,145,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e145.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.99992,0.8738
cifar,val,densenet,167,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e167.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96384,0.8435
cifar,val,densenet,189,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e189.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97012,0.8489
cifar,val,densenet,3,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e3.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.61074,0.5877
cifar,val,densenet,51,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e51.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.96086,0.8322
cifar,val,densenet,73,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e73.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.91884,0.8111
cifar,val,densenet,95,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e95.pt,5,10000,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.97096,0.8431
cifar,trainUval,resnet,115,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e115.pt,5,60000,10,,,,,,,,0.930254171078736,0.9656666666666668,0.928844176798726,0.9658666666666668,0.9277593675601707,0.9656166666666668,0.9269263043072932,0.9657666666666668,0.9260986541519692,0.96575,0.9253221838441577,0.9656833333333332,0.9246935931329606,0.9656166666666668,0.9230252926655008,0.9658,0.9210669270535377,0.9652,0.9851,0.8507
cifar,trainUval,resnet,137,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e137.pt,5,60000,10,,,,,,,,0.9592013685465698,0.9766666666666668,0.9588116731030198,0.97665,0.9584718390688032,0.9766,0.9582131793398128,0.9768666666666668,0.9580447955202518,0.9767,0.9578802962272404,0.9766666666666668,0.9577071060637612,0.9767333333333332,0.9572858995783632,0.9769166666666668,0.9567943669643516,0.97695,0.99934,0.8636
cifar,trainUval,resnet,159,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e159.pt,5,60000,10,,,,,,,,0.8751372948498315,0.93275,0.8727627038071841,0.9321,0.8709787440249871,0.9324166666666668,0.8694318698624031,0.9324333333333332,0.8678589060935572,0.9318833333333332,0.8665024145748893,0.9319,0.8654176018229233,0.9319,0.8625346685585794,0.9310666666666668,0.8593996757679222,0.9310833333333334,0.94368,0.829
