dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,centroid_mean_correlation,silhouette_score,neighborhood_purity,knn_accuracy,neighbourhood_purity_15,knn_accuracy_15,neighbourhood_purity_20,knn_accuracy_20,neighbourhood_purity_25,knn_accuracy_25,neighbourhood_purity_30,knn_accuracy_30,neighbourhood_purity_35,knn_accuracy_35,neighbourhood_purity_40,knn_accuracy_40,neighbourhood_purity_45,knn_accuracy_45,neighbourhood_purity_60,knn_accuracy_60,neighbourhood_purity_80,knn_accuracy_80,train_acc,val_acc
cifar,0.0,train,resnet,141,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e141.pt,5,50000,10,,,,,,,0.3113982278741656,,,,,,,,,,,,,,,,,,,,,0.99972,0.8641
cifar,0.0,train,resnet,163,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e163.pt,5,50000,10,,,,,,,0.2020346629244484,,,,,,,,,,,,,,,,,,,,,0.94592,0.8252
cifar,0.0,train,resnet,185,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e185.pt,5,50000,10,,,,,,,0.2364250735281763,,,,,,,,,,,,,,,,,,,,,0.96144,0.8342
cifar,0.0,train,resnet,26,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e26.pt,5,50000,10,,,,,,,0.0586968310250094,,,,,,,,,,,,,,,,,,,,,0.90542,0.8156
cifar,0.0,train,resnet,48,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e48.pt,5,50000,10,,,,,,,0.0865908448722762,,,,,,,,,,,,,,,,,,,,,0.92014,0.8236
cifar,0.0,train,resnet,7,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e7.pt,5,50000,10,,,,,,,0.0094139351865217,,,,,,,,,,,,,,,,,,,,,0.77184,0.7346
cifar,0.0,train,resnet,91,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e91.pt,5,50000,10,,,,,,,0.1337797243741084,,,,,,,,,,,,,,,,,,,,,0.93428,0.8236
cifar,0.0,val,resnet,111,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e111.pt,5,10000,10,,,,,,,0.1446763189423865,,,,,,,,,,,,,,,,,,,,,0.97882,0.8458
cifar,0.0,val,resnet,133,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e133.pt,5,10000,10,,,,,,,0.1902602314301628,,,,,,,,,,,,,,,,,,,,,0.9989,0.8612
cifar,0.0,val,resnet,155,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e155.pt,5,10000,10,,,,,,,0.1286135755613902,,,,,,,,,,,,,,,,,,,,,0.9266,0.8206
cifar,0.0,val,resnet,177,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e177.pt,5,10000,10,,,,,,,0.1528933795108234,,,,,,,,,,,,,,,,,,,,,0.95046,0.8276
cifar,0.0,val,resnet,199,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e199.pt,5,10000,10,,,,,,,0.1767160096382764,,,,,,,,,,,,,,,,,,,,,0.96606,0.8303
cifar,0.0,val,resnet,4,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e4.pt,5,10000,10,,,,,,,-0.0145530773545281,,,,,,,,,,,,,,,,,,,,,0.695,0.6755
cifar,0.0,val,resnet,61,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e61.pt,5,10000,10,,,,,,,0.0985668586902139,,,,,,,,,,,,,,,,,,,,,0.97858,0.8377
cifar,0.0,val,resnet,83,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e83.pt,5,10000,10,,,,,,,0.0810856810519146,,,,,,,,,,,,,,,,,,,,,0.9146,0.8101
cifar,0.0,trainUval,densenet,11,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e11.pt,5,60000,10,,,,,,,0.0210287989285204,,,0.6226045245193299,0.74905,0.6177122972497036,0.74875,0.6142369788811978,0.7500666666666667,0.6111657455032082,0.7511333333333333,0.6086145714752138,0.75055,0.606404793562717,0.7503833333333333,0.6042873238544416,0.7504333333333333,0.598883643077536,0.7492833333333333,0.5934047444067135,0.7474,0.73818,0.6995
cifar,0.0,trainUval,densenet,131,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e131.pt,5,60000,10,,,,,,,0.2660223750211328,,,0.963392590965019,0.9784666666666668,0.9631499855356112,0.9784333333333334,0.9629309152692168,0.9783333333333334,0.9627368037066396,0.9783333333333334,0.962634442135356,0.97835,0.9624635348485808,0.9784833333333334,0.9623511063720432,0.9784833333333334,0.9621071552613192,0.9785166666666668,0.9618795656537918,0.9785666666666668,0.99942,0.8708
cifar,0.0,trainUval,densenet,153,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e153.pt,5,60000,10,,,,,,,0.1511310949315289,,,0.8725059100806942,0.93535,0.86937901840799,0.9349333333333332,0.8668890486023642,0.93435,0.8648294955499279,0.9346333333333332,0.8629301868789984,0.9344333333333332,0.8614631901865696,0.9339666666666666,0.8600060488068371,0.93375,0.8565057557462218,0.9334,0.852704486182358,0.9322833333333334,0.9322,0.8241
cifar,0.0,trainUval,densenet,175,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e175.pt,5,60000,10,,,,,,,0.2072372102948196,,,0.9174977901748044,0.9591666666666666,0.9155628087494136,0.9587166666666668,0.9141716527172948,0.9586166666666668,0.9129570207392284,0.9583,0.9118771038572898,0.9583333333333334,0.9109087701518068,0.9582833333333334,0.9100109054260356,0.9582833333333334,0.9079311581277694,0.9584333333333334,0.905528991462839,0.9577666666666668,0.96776,0.8485
cifar,0.0,trainUval,densenet,197,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e197.pt,5,60000,10,,,,,,,0.2442527644651104,,,0.9325838077980771,0.96545,0.931287489706902,0.9656,0.9302719046709402,0.9654833333333334,0.9293488537857848,0.9650333333333332,0.9285468556816378,0.9649666666666666,0.9279196742699986,0.9652166666666666,0.9272623479104048,0.9653666666666668,0.9257130462600596,0.9649666666666666,0.9241113259266236,0.96435,0.97844,0.8524
cifar,0.0,trainUval,densenet,38,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e38.pt,5,60000,10,,,,,,,0.0702023702886907,,,0.7847677035596713,0.8802333333333333,0.7803132883593067,0.8805666666666667,0.7772110842646837,0.8805333333333333,0.77422910644471,0.8807666666666667,0.771595346858753,0.8802666666666666,0.7694269080798002,0.8806666666666667,0.7675112286909809,0.8812333333333333,0.7623557051698368,0.8801333333333333,0.7566480786110943,0.8787,0.88806,0.8012
cifar,0.0,trainUval,densenet,6,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e6.pt,5,60000,10,,,,,,,0.0213394191850212,,,0.6065581498959498,0.73535,0.6020589588723213,0.7362833333333333,0.59864526001741,0.7375666666666667,0.5957221602227583,0.7384166666666667,0.5931632444936479,0.7384,0.5909489110024927,0.7374333333333334,0.5889946977482454,0.7377333333333334,0.583989695124583,0.7369,0.5786964561854481,0.7356833333333334,0.74142,0.7053
cifar,0.0,trainUval,densenet,81,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e81.pt,5,60000,10,,,,,,,0.1089609052234354,,,0.860185415348381,0.9338833333333332,0.8566250590297527,0.93465,0.8536160254012076,0.9347,0.8511540913406462,0.93405,0.8490425190696895,0.93415,0.8471452229868337,0.9339666666666666,0.8452271258090542,0.9334,0.840624240773937,0.9333166666666668,0.8357184997119812,0.9327666666666666,0.94396,0.8272
cifar,0.0,train,densenet,101,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e101.pt,5,50000,10,,,,,,,0.1704383100823694,,,,,,,,,,,,,,,,,,,,,0.98064,0.8467
cifar,0.0,train,densenet,123,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e123.pt,5,50000,10,,,,,,,0.256796349016491,,,,,,,,,,,,,,,,,,,,,0.99754,0.863
cifar,0.0,train,densenet,145,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e145.pt,5,50000,10,,,,,,,0.3019674141721267,,,,,,,,,,,,,,,,,,,,,0.99992,0.8738
cifar,0.0,train,densenet,167,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e167.pt,5,50000,10,,,,,,,0.1992581343427598,,,,,,,,,,,,,,,,,,,,,0.96384,0.8435
cifar,0.0,train,densenet,189,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e189.pt,5,50000,10,,,,,,,0.2364255509930616,,,,,,,,,,,,,,,,,,,,,0.97012,0.8489
cifar,0.0,train,densenet,3,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e3.pt,5,50000,10,,,,,,,0.0009695743092899,,,,,,,,,,,,,,,,,,,,,0.61074,0.5877
cifar,0.0,train,densenet,51,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e51.pt,5,50000,10,,,,,,,0.110797042630005,,,,,,,,,,,,,,,,,,,,,0.96086,0.8322
cifar,0.0,train,densenet,73,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e73.pt,5,50000,10,,,,,,,0.0968746668399549,,,,,,,,,,,,,,,,,,,,,0.91884,0.8111
cifar,0.0,train,densenet,95,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e95.pt,5,50000,10,,,,,,,0.1508057887019129,,,,,,,,,,,,,,,,,,,,,0.97096,0.8431
cifar,0.0,val,densenet,115,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e115.pt,5,10000,10,,,,,,,0.1479161726402008,,,,,,,,,,,,,,,,,,,,,0.99214,0.858
cifar,0.0,val,densenet,137,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e137.pt,5,10000,10,,,,,,,0.1915061448429732,,,,,,,,,,,,,,,,,,,,,0.99978,0.874
cifar,0.0,val,densenet,159,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e159.pt,5,10000,10,,,,,,,0.1286119595293456,,,,,,,,,,,,,,,,,,,,,0.95474,0.837
cifar,0.0,val,densenet,180,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e180.pt,5,10000,10,,,,,,,0.1622853341576407,,,,,,,,,,,,,,,,,,,,,0.97328,0.852
cifar,0.0,val,densenet,21,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e21.pt,5,10000,10,,,,,,,0.0474629551783207,,,,,,,,,,,,,,,,,,,,,0.8744,0.7935
cifar,0.0,val,densenet,43,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e43.pt,5,10000,10,,,,,,,0.0678764278416826,,,,,,,,,,,,,,,,,,,,,0.9147,0.8148
cifar,0.0,val,densenet,65,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e65.pt,5,10000,10,,,,,,,0.1029676963026372,,,,,,,,,,,,,,,,,,,,,0.9967,0.8489
cifar,0.0,val,densenet,87,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e87.pt,5,10000,10,,,,,,,0.0980862304192217,,,,,,,,,,,,,,,,,,,,,0.94614,0.8294
cifar,0.0,trainUval,resnet,107,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e107.pt,5,60000,10,,,,,,,0.1845681245750532,,,0.9096311000186574,0.9548166666666666,0.9079379091049538,0.9551666666666668,0.9064092867363625,0.9551666666666668,0.9052073253776282,0.9554666666666668,0.903993773496815,0.9556166666666668,0.9029717988631488,0.9553166666666668,0.9019903960793622,0.95495,0.8996091031585548,0.95475,0.8971192263856411,0.9543333333333334,0.96778,0.8374
cifar,0.0,trainUval,resnet,129,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e129.pt,5,60000,10,,,,,,,0.2640762154039296,,,0.954493556849961,0.9754,0.9539288413885392,0.9756166666666668,0.9535063262660752,0.9754333333333334,0.9530924408033188,0.9753,0.9527186535436486,0.9752,0.9524420373224922,0.9752333333333332,0.952166195926029,0.9753333333333334,0.9514546217454992,0.9752166666666666,0.9506959338877968,0.9751,0.99806,0.857
cifar,0.0,trainUval,resnet,150,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e150.pt,5,60000,10,,,,,,,0.2938251737353801,,,0.960821257887458,0.9773666666666668,0.9605520689793218,0.9774166666666668,0.9603058894943703,0.9774666666666668,0.9600750662549862,0.97735,0.9599582846828866,0.9775833333333334,0.9597993336022558,0.9776166666666668,0.959638241303196,0.9775166666666668,0.9592420004098012,0.9774,0.9588809126555146,0.9773833333333334,0.99978,0.865
cifar,0.0,trainUval,resnet,172,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e172.pt,5,60000,10,,,,,,,0.2048394633372444,,,0.893748499820471,0.9427333333333332,0.8919451133596235,0.9434166666666668,0.8904900462330794,0.9436333333333332,0.8893563075555742,0.94355,0.8883209097339869,0.9434833333333332,0.8871568572478735,0.9431166666666668,0.8862676729756646,0.9429333333333332,0.8838424744729446,0.9426666666666668,0.8810900127357384,0.94265,0.95134,0.8302
cifar,0.0,trainUval,resnet,194,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e194.pt,5,60000,10,,,,,,,0.2419501276864402,,,0.9190668572514296,0.95735,0.9177144147938634,0.9580166666666666,0.9165309735124536,0.9577,0.9154962848560876,0.9580166666666666,0.914706891871368,0.9578166666666666,0.9138933410288888,0.9579,0.9131424651037676,0.9578833333333332,0.9114440620898864,0.95745,0.9094696693938764,0.9572833333333334,0.97408,0.8458
cifar,0.0,trainUval,resnet,35,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e35.pt,5,60000,10,,,,,,,0.0428331049072429,,,0.768032887578132,0.8602333333333333,0.7646873173918914,0.86055,0.762046124924342,0.8604166666666667,0.7597612603064551,0.8601333333333333,0.7576254928102459,0.85975,0.755931308939441,0.85975,0.754360913803437,0.8589166666666667,0.7501951350060241,0.8589666666666667,0.7458499058320728,0.8582333333333333,0.855,0.7924
cifar,0.0,trainUval,resnet,57,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e57.pt,5,60000,10,,,,,,,0.116071446826453,,,0.8792472343486688,0.9404333333333332,0.8769222201897348,0.9413333333333334,0.8747683773341848,0.9418333333333332,0.8727691025516393,0.9413833333333332,0.8711757540216626,0.9411333333333334,0.8696106485363228,0.94095,0.8683517765262846,0.94085,0.8649852373167393,0.94025,0.8611649831388839,0.9404833333333332,0.9633,0.8366
cifar,0.0,trainUval,resnet,79,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e79.pt,5,60000,10,,,,,,,0.0969952510756693,,,0.8300540256241163,0.9055333333333332,0.8268656048909521,0.9057333333333332,0.8243515608961173,0.9059333333333334,0.8222003090055446,0.9060833333333334,0.8204152971789458,0.9061,0.8187834120463041,0.9059833333333334,0.8173079261163643,0.9055833333333332,0.8135873497432969,0.9052,0.8093659804717938,0.9048833333333334,0.91346,0.8118
cifar,0.0,train,resnet,1,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e1.pt,5,50000,10,,,,,,,-0.0652148899567624,,,,,,,,,,,,,,,,,,,,,0.492,0.4807
cifar,0.0,train,resnet,120,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e120.pt,5,50000,10,,,,,,,0.2461152304405057,,,,,,,,,,,,,,,,,,,,,0.98932,0.8506
cifar,0.0,train,resnet,142,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e142.pt,5,50000,10,,,,,,,0.3123223683314718,,,,,,,,,,,,,,,,,,,,,0.99974,0.8637
cifar,0.0,train,resnet,164,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e164.pt,5,50000,10,,,,,,,0.1924185407249368,,,,,,,,,,,,,,,,,,,,,0.93384,0.8211
cifar,0.0,train,resnet,186,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e186.pt,5,50000,10,,,,,,,0.2351218086337684,,,,,,,,,,,,,,,,,,,,,0.96034,0.8394
cifar,0.0,train,resnet,27,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e27.pt,5,50000,10,,,,,,,0.0616115271620006,,,,,,,,,,,,,,,,,,,,,0.91528,0.8261
cifar,0.0,train,resnet,49,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e49.pt,5,50000,10,,,,,,,0.0895645009236329,,,,,,,,,,,,,,,,,,,,,0.92904,0.8285
cifar,0.0,train,resnet,70,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e70.pt,5,50000,10,,,,,,,0.1614076573503632,,,,,,,,,,,,,,,,,,,,,0.9899,0.8448
cifar,0.0,train,resnet,92,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\train\a1_e92.pt,5,50000,10,,,,,,,0.14814587118135,,,,,,,,,,,,,,,,,,,,,0.9391,0.8209
cifar,0.0,val,resnet,112,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e112.pt,5,10000,10,,,,,,,0.142637816100439,,,,,,,,,,,,,,,,,,,,,0.97914,0.8422
cifar,0.0,val,resnet,134,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e134.pt,5,10000,10,,,,,,,0.1925536440554993,,,,,,,,,,,,,,,,,,,,,0.99908,0.8608
cifar,0.0,val,resnet,156,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e156.pt,5,10000,10,,,,,,,0.1306147102811236,,,,,,,,,,,,,,,,,,,,,0.9271,0.8138
cifar,0.0,val,resnet,178,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e178.pt,5,10000,10,,,,,,,0.1627286701190819,,,,,,,,,,,,,,,,,,,,,0.9624,0.8409
cifar,0.0,val,resnet,2,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e2.pt,5,10000,10,,,,,,,-0.0533195297406355,,,,,,,,,,,,,,,,,,,,,0.60434,0.5917
cifar,0.0,val,resnet,40,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e40.pt,5,10000,10,,,,,,,0.0460356663926119,,,,,,,,,,,,,,,,,,,,,0.8865,0.8067
cifar,0.0,val,resnet,62,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e62.pt,5,10000,10,,,,,,,0.1021343827817952,,,,,,,,,,,,,,,,,,,,,0.98224,0.8425
cifar,0.0,val,resnet,84,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\val\a1_e84.pt,5,10000,10,,,,,,,0.0873866796021347,,,,,,,,,,,,,,,,,,,,,0.92684,0.8245
cifar,0.0,trainUval,densenet,110,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e110.pt,5,60000,10,,,,,,,0.1911773926594438,,,0.935329826292361,0.9688833333333332,0.9341120735667268,0.9689833333333332,0.9328536868507824,0.9688166666666668,0.9319180353817104,0.9687333333333332,0.9311450917215404,0.9685,0.9304627438025708,0.9686,0.9297602987101186,0.9682333333333332,0.9280675659052514,0.9679333333333332,0.9262266598267472,0.96755,0.98538,0.8538
cifar,0.0,trainUval,densenet,132,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e132.pt,5,60000,10,,,,,,,0.2680360309668088,,,0.9631614896661548,0.9780333333333332,0.9628648099966718,0.97815,0.9626068900678936,0.9780333333333332,0.9624415301319036,0.9781333333333332,0.9623121285457298,0.9780666666666666,0.9622029879390306,0.9780666666666666,0.9621201804566472,0.9781166666666666,0.9618596341543784,0.97815,0.9616600229476492,0.9782333333333332,0.99964,0.8717
cifar,0.0,trainUval,densenet,154,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e154.pt,5,60000,10,,,,,,,0.1557922051738421,,,0.8766119855279152,0.9393833333333332,0.8736578870003544,0.9392,0.8711467410714482,0.9390166666666668,0.8691443533567649,0.9388333333333332,0.8673230323709272,0.9386833333333332,0.8658198819106763,0.938,0.8644799963630353,0.9375666666666668,0.86097281424634,0.9367,0.8571861612490376,0.9359666666666666,0.93066,0.8241
cifar,0.0,trainUval,densenet,176,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e176.pt,5,60000,10,,,,,,,0.2046602120028825,,,0.914852367197738,0.9575333333333332,0.912834546190941,0.9573333333333334,0.9114775822844764,0.9573,0.9102442266066676,0.9568333333333332,0.9090479383282496,0.9563833333333334,0.908037504528756,0.9564166666666668,0.9071557985854204,0.9565166666666668,0.9050225409540892,0.9559833333333332,0.9026648717210092,0.9553833333333334,0.9702,0.8464
cifar,0.0,trainUval,densenet,198,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e198.pt,5,60000,10,,,,,,,0.2480711418779511,,,0.9284498438805135,0.9620833333333332,0.9270250315478922,0.9625,0.9260404463671404,0.96225,0.9250796693813718,0.9621166666666666,0.924290714896289,0.9616833333333332,0.9235271994934756,0.9613833333333334,0.9228258153017151,0.96135,0.9210459555434,0.9606,0.9192581266891372,0.9599,0.97122,0.8468
cifar,0.0,trainUval,densenet,39,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e39.pt,5,60000,10,,,,,,,0.0749929729496013,,,0.7956703697964962,0.88895,0.7914001728820516,0.8900333333333333,0.7881532836559985,0.8897333333333334,0.78529569409872,0.8895,0.7827155740005168,0.8889666666666667,0.7805368704617659,0.8895,0.7785742699370761,0.8893666666666666,0.7735730714354627,0.8889166666666667,0.7681863377023301,0.8883166666666666,0.90312,0.8136
cifar,0.0,trainUval,densenet,60,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e60.pt,5,60000,10,,,,,,,0.1343543611454724,,,0.9181865541843784,0.96535,0.9161242148263786,0.9657,0.9144527770089582,0.96555,0.9129558798555524,0.9656666666666668,0.9116196710492868,0.9656833333333332,0.9104360052367751,0.9657666666666668,0.9093052079822562,0.9657333333333332,0.9064949239787232,0.96595,0.9034854271079948,0.9655833333333332,0.99144,0.848
cifar,0.0,trainUval,densenet,82,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\trainUval\a1_e82.pt,5,60000,10,,,,,,,0.1101485633014011,,,0.8594994216138024,0.93285,0.8557936762347106,0.9326166666666666,0.8530002174908838,0.9333666666666668,0.850633196826614,0.9336,0.8483959379950897,0.93315,0.8465877559852122,0.9334666666666668,0.844819106578839,0.9333333333333332,0.8405663871872864,0.9325,0.8358127562791631,0.93235,0.94636,0.8248
cifar,0.0,train,densenet,102,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e102.pt,5,50000,10,,,,,,,0.1730771882460721,,,,,,,,,,,,,,,,,,,,,0.97562,0.8453
cifar,0.0,train,densenet,124,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e124.pt,5,50000,10,,,,,,,0.2628622548582814,,,,,,,,,,,,,,,,,,,,,0.99802,0.8665
cifar,0.0,train,densenet,146,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e146.pt,5,50000,10,,,,,,,0.302767827904738,,,,,,,,,,,,,,,,,,,,,0.99988,0.8741
cifar,0.0,train,densenet,168,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e168.pt,5,50000,10,,,,,,,0.1930283814113429,,,,,,,,,,,,,,,,,,,,,0.95934,0.8445
cifar,0.0,train,densenet,19,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e19.pt,5,50000,10,,,,,,,0.0511351279254629,,,,,,,,,,,,,,,,,,,,,0.84888,0.7799
cifar,0.0,train,densenet,30,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e30.pt,5,50000,10,,,,,,,0.0752928435445313,,,,,,,,,,,,,,,,,,,,,0.93554,0.8197
cifar,0.0,train,densenet,52,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e52.pt,5,50000,10,,,,,,,0.1125307305109671,,,,,,,,,,,,,,,,,,,,,0.9701,0.8381
cifar,0.0,train,densenet,74,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e74.pt,5,50000,10,,,,,,,0.1045909401639289,,,,,,,,,,,,,,,,,,,,,0.9365,0.8252
cifar,0.0,train,densenet,96,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\train\a1_e96.pt,5,50000,10,,,,,,,0.1576836041052025,,,,,,,,,,,,,,,,,,,,,0.97416,0.846
cifar,0.0,val,densenet,116,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e116.pt,5,10000,10,,,,,,,0.1531165252927585,,,,,,,,,,,,,,,,,,,,,0.99456,0.8565
cifar,0.0,val,densenet,138,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e138.pt,5,10000,10,,,,,,,0.1928842430404141,,,,,,,,,,,,,,,,,,,,,0.99978,0.872
cifar,0.0,val,densenet,16,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e16.pt,5,10000,10,,,,,,,0.0343549293498901,,,,,,,,,,,,,,,,,,,,,0.82494,0.7735
cifar,0.0,val,densenet,181,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e181.pt,5,10000,10,,,,,,,0.1595538174982769,,,,,,,,,,,,,,,,,,,,,0.96922,0.8413
cifar,0.0,val,densenet,22,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e22.pt,5,10000,10,,,,,,,0.0477176823280149,,,,,,,,,,,,,,,,,,,,,0.8782,0.7945
cifar,0.0,val,densenet,44,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e44.pt,5,10000,10,,,,,,,0.0677632241264929,,,,,,,,,,,,,,,,,,,,,0.91978,0.8176
cifar,0.0,val,densenet,66,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e66.pt,5,10000,10,,,,,,,0.1043530617022232,,,,,,,,,,,,,,,,,,,,,0.99666,0.8494
cifar,0.0,val,densenet,88,a1,D:/CrossEpochLatents/densenet_cifar\Tensors\val\a1_e88.pt,5,10000,10,,,,,,,0.0962803136291687,,,,,,,,,,,,,,,,,,,,,0.95492,0.836
cifar,0.0,trainUval,resnet,108,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e108.pt,5,60000,10,,,,,,,0.1828496899467485,,,0.9080706506426528,0.9542333333333334,0.905998203082853,0.9542833333333334,0.9044289162719163,0.95445,0.9030779501865596,0.95435,0.9018038615984488,0.9545666666666668,0.9006836104354096,0.95425,0.8996555587827163,0.95425,0.8972029344730985,0.9539166666666666,0.8944416055810007,0.9535833333333332,0.96994,0.8395
cifar,0.0,trainUval,resnet,13,a1,D:/CrossEpochLatents/resnet_cifar\Tensors\trainUval\a1_e13.pt,5,60000,10,,,,,,,0.0207845444098107,,,0.6783634605452425,0.7865,0.6744393647933922,0.7871166666666667,0.6717772929652719,0.7877166666666666,0.6694181929533598,0.7887666666666666,0.6672971551624017,0.7887333333333333,0.6654356864383737,0.7897333333333333,0.6639761689754119,0.79,0.6599673246297947,0.7886666666666666,0.6556194895566517,0.7883833333333333,0.78374,0.7393
