dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
mnist,train,vgg,20,10,afc1-relu,1e-07,1e-07,26,1.9230769230769231,36.0,1,154.0,67.0,1.3846153846153846,0.038461538461538464,5.923076923076923,2.576923076923077,0.9944,0.9896
mnist,train,vgg,20,10,afc1,1e-07,1e-07,40,1.95,188.0,1,747.0,162.0,4.7,0.025,18.675,4.05,0.9944,0.9896
mnist,train,vgg,20,10,afc2-dropout,1e-07,1e-07,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,train,vgg,20,10,afc2-relu,1e-07,1e-07,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,train,vgg,20,10,afc2,1e-07,1e-07,26,1.9230769230769231,36.0,1,154.0,67.0,1.3846153846153846,0.038461538461538464,5.923076923076923,2.576923076923077,0.9944,0.9896
mnist,train,vgg,20,10,afc3,1e-07,1e-07,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,trainUval,vgg,20,10,aavgpool,1e-07,1e-07,40,1.95,230.0,1,949.0,181.0,5.75,0.025,23.725,4.525,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-conv1,1e-07,1e-07,436,2.032710280373832,,9,1536303.0,20784.0,,0.020642201834862386,3523.630733944954,47.669724770642205,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-conv2,1e-07,1e-07,431,2.037914691943128,,10,1442184.0,19643.0,,0.02320185614849188,3346.1345707656615,45.5754060324826,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-pool,1e-07,1e-07,439,2.046728971962617,,11,1539908.0,20315.0,,0.025056947608200455,3507.7630979498863,46.275626423690206,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-relu1,1e-07,1e-07,431,2.037914691943128,,10,1442184.0,19643.0,,0.02320185614849188,3346.1345707656615,45.5754060324826,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-relu2,1e-07,1e-07,439,2.046728971962617,,11,1539908.0,20315.0,,0.025056947608200455,3507.7630979498863,46.275626423690206,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv1,1e-07,1e-07,110,2.0185185185185186,865.0,3,7326.0,697.0,7.863636363636363,0.02727272727272727,66.6,6.336363636363636,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv2,1e-07,1e-07,91,2.0,951.0,2,7202.0,660.0,10.45054945054945,0.02197802197802198,79.14285714285714,7.252747252747253,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-conv3,1e-07,1e-07,63,2.0,388.0,2,2423.0,327.0,6.158730158730159,0.031746031746031744,38.46031746031746,5.190476190476191,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-pool,1e-07,1e-07,48,1.9583333333333333,330.0,1,1529.0,245.0,6.875,0.020833333333333332,31.854166666666668,5.104166666666667,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu1,1e-07,1e-07,91,2.0,951.0,2,7202.0,660.0,10.45054945054945,0.02197802197802198,79.14285714285714,7.252747252747253,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu2,1e-07,1e-07,63,2.0,388.0,2,2423.0,327.0,6.158730158730159,0.031746031746031744,38.46031746031746,5.190476190476191,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock5-relu3,1e-07,1e-07,48,1.9583333333333333,330.0,1,1529.0,245.0,6.875,0.020833333333333332,31.854166666666668,5.104166666666667,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1-dropout,1e-07,1e-07,28,1.9285714285714286,100.0,1,329.0,96.0,3.5714285714285716,0.03571428571428571,11.75,3.4285714285714284,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1-relu,1e-07,1e-07,28,1.9285714285714286,100.0,1,329.0,96.0,3.5714285714285716,0.03571428571428571,11.75,3.4285714285714284,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc1,1e-07,1e-07,40,1.95,230.0,1,949.0,181.0,5.75,0.025,23.725,4.525,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2-dropout,1e-07,1e-07,24,1.9166666666666667,40.0,1,161.0,64.0,1.6666666666666667,0.041666666666666664,6.708333333333333,2.6666666666666665,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2-relu,1e-07,1e-07,24,1.9166666666666667,40.0,1,161.0,64.0,1.6666666666666667,0.041666666666666664,6.708333333333333,2.6666666666666665,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc2,1e-07,1e-07,28,1.9285714285714286,100.0,1,329.0,96.0,3.5714285714285716,0.03571428571428571,11.75,3.4285714285714284,0.9944,0.9896
mnist,trainUval,vgg,20,10,afc3,1e-07,1e-07,24,1.9166666666666667,40.0,1,161.0,64.0,1.6666666666666667,0.041666666666666664,6.708333333333333,2.6666666666666665,0.9944,0.9896
mnist,val,vgg,20,10,aavgpool,1e-07,1e-07,22,1.9090909090909092,42.0,1,140.0,60.0,1.9090909090909092,0.045454545454545456,6.363636363636363,2.727272727272727,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-conv1,1e-07,1e-07,79,2.0,1254.0,2,9879.0,784.0,15.873417721518987,0.02531645569620253,125.0506329113924,9.924050632911392,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-conv2,1e-07,1e-07,82,2.025,1399.0,3,11713.0,866.0,17.0609756097561,0.036585365853658534,142.84146341463415,10.560975609756097,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-pool,1e-07,1e-07,89,2.0,1574.0,2,13848.0,953.0,17.685393258426966,0.02247191011235955,155.59550561797752,10.707865168539326,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-relu1,1e-07,1e-07,82,2.025,1399.0,3,11713.0,866.0,17.0609756097561,0.036585365853658534,142.84146341463415,10.560975609756097,0.9944,0.9896
mnist,val,vgg,20,10,ablock1-relu2,1e-07,1e-07,89,2.0,1574.0,2,13848.0,953.0,17.685393258426966,0.02247191011235955,155.59550561797752,10.707865168539326,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv1,1e-07,1e-07,42,1.9523809523809523,108.0,1,605.0,139.0,2.5714285714285716,0.023809523809523808,14.404761904761905,3.3095238095238093,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv2,1e-07,1e-07,29,2.0,65.0,2,317.0,90.0,2.2413793103448274,0.06896551724137931,10.931034482758621,3.103448275862069,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-conv3,1e-07,1e-07,26,1.9230769230769231,60.0,1,228.0,77.0,2.3076923076923075,0.038461538461538464,8.76923076923077,2.9615384615384617,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-pool,1e-07,1e-07,22,1.9090909090909092,42.0,1,140.0,60.0,1.9090909090909092,0.045454545454545456,6.363636363636363,2.727272727272727,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu1,1e-07,1e-07,29,2.0,65.0,2,317.0,90.0,2.2413793103448274,0.06896551724137931,10.931034482758621,3.103448275862069,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu2,1e-07,1e-07,26,1.9230769230769231,60.0,1,228.0,77.0,2.3076923076923075,0.038461538461538464,8.76923076923077,2.9615384615384617,0.9944,0.9896
mnist,val,vgg,20,10,ablock5-relu3,1e-07,1e-07,22,1.9090909090909092,42.0,1,140.0,60.0,1.9090909090909092,0.045454545454545456,6.363636363636363,2.727272727272727,0.9944,0.9896
mnist,val,vgg,20,10,afc1-dropout,1e-07,1e-07,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc1-relu,1e-07,1e-07,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc1,1e-07,1e-07,22,1.9090909090909092,42.0,1,140.0,60.0,1.9090909090909092,0.045454545454545456,6.363636363636363,2.727272727272727,0.9944,0.9896
mnist,val,vgg,20,10,afc2-dropout,1e-07,1e-07,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
mnist,val,vgg,20,10,afc2-relu,1e-07,1e-07,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
mnist,val,vgg,20,10,afc2,1e-07,1e-07,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.9944,0.9896
mnist,val,vgg,20,10,afc3,1e-07,1e-07,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
